Common,220
BSSID,SSID,Wigle-Encryption,RPi-Encryption,Wigle-Channel,RPi-Channel,Wigle Avg RSSI,RPi Avg RSSI
90:61:0c:3a:85:d2,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],WPA2/WPA,1,1,-87,-81
18:de:d7:34:92:ec,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],WPA2/WPA,2,2,-71,-70
94:46:96:14:c1:1a,PLDTHOMEDSLZMZD0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],WPA2/WPA,7,7,-64,-82
4c:81:20:92:e1:02,GaliciaFamily,[WPA2-PSK-CCMP][WPS][ESS],WPA2,2,2,-78,-80
90:61:0c:0d:99:db,PLDTMyDSL,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],WPA2/WPA,11,11,-76,-73
f2:98:38:3d:ac:a9,159,[WPA-PSK-CCMP+TKIP][ESS],WPA,7,7,-79,-81
5c:54:6d:43:e1:c8,HUAWEI-GKUp,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],WPA2/WPA,11,11,-79,-86
1c:74:0d:18:d3:68,PLDTHOMEDSL8NTZM,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],WPA2/WPA,8,8,-78,-76
4c:54:99:11:2f:ae,B200W,[WEP][ESS],WEP,6,6,-72,-81
be:44:34:fa:0f:b4,Thrill Access,[WPA2-PSK-CCMP][WPS][ESS],WPA2,11,11,-84,-86
78:c1:a7:22:f1:32,CloudCityPortal,[WPA2-PSK-CCMP+TKIP][WPS][ESS],WPA2,3,3,-79,-84
44:6e:e5:07:fc:99,B315_7FC99,[WPA2-PSK-CCMP][ESS],WPA2,11,11,-84,-88
18:de:d7:34:25:7c,HUAWEI-4Dc3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],WPA2/WPA,6,6,-88,-92
f0:98:38:07:d6:2c,JV,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],WPA2/WPA,6,6,-69,-71
94:46:96:1f:88:b7,PLDTHOMEDSLRoma1616,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],WPA2/WPA,1,1,-79,-72
e0:8e:3c:22:3c:c3,SDDR2017,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],WPA2/WPA,2,2,-83,-80
18:de:d7:34:71:30,SANTIAGO,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],WPA2/WPA,5,5,-82,-81
94:46:96:18:a1:95,PLDTHOMEDSLXPXP0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],WPA2/WPA,1,1,-83,-89
d4:40:f0:34:b4:d8,VIRUS,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],WPA2/WPA,8,8,-83,-84
9c:6f:52:19:93:77,,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],WPA2/WPA,11,11,-85,-88
90:61:0c:3a:42:26,No Internet,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],WPA2/WPA,1,1,-87,-80
88:3f:d3:2c:44:d4,cristina24,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],WPA2/WPA,11,11,-88,-85
60:a4:4c:56:a7:f4,ASUS,[WPA2-PSK-CCMP][WPS][ESS],WPA2,9,9,-87,-86
9c:6f:52:1c:cd:9f,ZTEH108N_CCD9F,[WPA-PSK-CCMP+TKIP][WPS][ESS],WPA,11,11,-89,-87
88:d2:74:86:ab:85,bayanDSLWIFI_AB85,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],WPA2/WPA,1,1,-84,-88
90:61:0c:40:ce:47,prettyinpink1208,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],WPA2/WPA,1,1,-86,-90
78:c1:a7:02:93:a0,pretty in pink,[WPA-PSK-CCMP+TKIP][ESS],WPA,11,11,-86,-78
94:46:96:0f:89:2f,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],WPA2/WPA,1,1,-86,-84
a8:a6:68:e0:2a:3c,FREE WIFI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],WPA2/WPA,1,1,-83,-78
fc:b4:e6:4a:d1:90,SKYbroadbandFCB8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],WPA2/WPA,6,6,-78,-86
cc:06:77:e1:4e:d0,PLDTHOMEFIBR14ed0,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],WPA2/WPA,5,5,-83,-89
88:d2:74:86:ae:0a,Paparudzwifi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],WPA2/WPA,9,9,-81,-75
f4:9e:ef:d1:67:f0,PLDTHOMEDSL167F0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],WPA2/WPA,5,5,-89,-87
cc:06:77:5c:8b:50,PLDTHOMEFIBRc8b50,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],WPA2/WPA,5,5,-89,-78
cc:06:77:b4:38:f8,PLDTHOMEFIBRRAMOS2.4G,[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS],WPA2/WPA,1,1,-76,-75
d4:6e:0e:d4:6a:5c,PLDTHOMEDSL57753_EXT,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],WPA2/WPA,7,7,-80,-86
90:61:0c:2c:e1:99,PLDTHOMEDSL57753,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],WPA2/WPA,7,7,-84,-93
9c:a9:e4:93:5c:4c,no net,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],WPA2/WPA,11,11,-87,-88
94:46:96:15:54:27,PLDTHOMEDSL6S6N0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],WPA2/WPA,5,5,-87,-85
00:0e:f4:db:e1:71,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],WPA2/WPA,11,11,-83,-76
d4:6e:0e:bd:1c:54,REDCIRCLE,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],WPA2/WPA,6,6,-88,-90
78:44:76:c8:1b:e8,TPLINK,[WPA2-PSK-CCMP][ESS],WPA2,6,6,-88,-90
78:54:2e:59:49:a8,dlink,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],WPA2/WPA,1,1,-87,-85
76:4a:a4:ce:13:f0,Smart Bro_CE13F0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],WPA2/WPA,6,6,-87,-87
 
WiGLE Unique,55
BSSID,SSID,Wigle-Encryption,Wigle-Channel,Wigle Avg RSSI
51502_30229_210031200,Globe,HSPA;ph,0,-69
24:a4:3c:74:4f:e1,HolySpirit3,[WPA2-PSK-CCMP][ESS],136,-86
f0:9f:c2:9c:45:4e,BHSQC-PA2,[WPA2-PSK-CCMP][ESS],36,-89
f0:98:38:3d:90:80,HUAWEI-rvf2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],6,-88
cc:06:77:76:52:64,PLDTHOMEFIBR5G65260,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],44,-80
51502_30229_209979518,Globe,HSPA;ph,0,-113
9c:3d:cf:1a:c7:37,NETGEAR32-5G,[WPA2-PSK-CCMP][WPS][ESS],153,-80
cc:06:77:76:5e:c4,modnails,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],36,-78
b4:75:0e:f9:5d:7b,Linksys01468_5GHz,[WPA2-PSK-CCMP][WPS][ESS],40,-89
10:7b:44:ca:85:44,Hermes,[WPA2-PSK-CCMP][WPS][ESS],40,-87
51502_30229_210040831,Globe,HSPA;ph,0,-107
fc:b4:e6:a9:28:e5,A&K Home,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],11,-89
cc:06:77:6f:f1:0c,Segunial5g,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],36,-84
e8:40:f2:da:bf:7e,c86964,[WPA-PSK-TKIP][WPS][ESS],1,-79
f0:98:38:a0:16:0c,IKOT,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],6,-87
7c:8b:ca:31:36:36,KUYA GLEN WIFI-HOTSPOT,[ESS],2,-88
cc:06:77:b5:6b:8c,VALDERRAMA_5G,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],36,-89
c0:56:27:84:57:ad,ac9ad6,[WPA2-PSK-CCMP][WPS][ESS],11,-84
cc:06:77:6f:c5:2c,DoNotUse FIBR_Sulit5G,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],36,-76
cc:06:77:6f:c5:28,Use FIBR_Sulit2.4G,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],11,-77
cc:06:77:75:8d:64,PLDTHOMEFIBR5G58d60,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],36,-84
cc:06:77:5b:96:ac,Pugad Baboy,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],36,-89
cc:06:77:5b:96:a8,H&M,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],8,-85
00:13:33:ed:3f:82,PLDTHOMEDSLAganon,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2,-81
51502_30229_210018752,Globe,HSPA;ph,0,-113
24:a4:3c:78:cc:0f,Annex3,[WPA2-PSK-CCMP][ESS],40,-88
94:46:96:16:d4:0f,MaveeWifi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1,-83
38:d4:0b:03:8a:d9,S8 edge plus,[WPA2-PSK-CCMP][ESS],6,-87
00:13:33:e3:64:82,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],11,-87
00:13:33:f6:8e:5e,PLDTHOMEDSLFairyTail,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1,-83
24:a4:3c:78:c6:4c,Annex2,[WPA2-PSK-CCMP][ESS],112,-81
58:6d:8f:6d:f7:cc,CiscoD2521,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],6,-91
86:be:52:de:f0:df,Hide yo wifi,[WPA2-PSK-CCMP][WPS][ESS],11,-87
a0:f8:49:ee:88:ef,REGION IV-A,[WPA2-PSK-CCMP][ESS],36,-89
a0:f8:49:ee:9e:cd,COA Exclusive,[WPA2-PSK-CCMP][ESS],36,-90
51502_20212_53098,Globe,EDGE;ph,0,-108
2c:4d:54:7a:33:ba,sample,[WPA2-PSK-CCMP][ESS],1,-86
00:13:33:f7:5b:ef,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2,-80
bc:c0:0f:7b:bc:10,REMEDIOS,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2,-86
94:a7:b7:26:61:87,jaredcamuel1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2,-88
24:a4:3c:78:cc:c5,Link1,[ESS],153,-87
18:de:d7:34:13:80,HUAWEI-8vpD,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],10,-86
00:26:75:ce:9e:c8,CDSMVL2006,[WPA-PSK-CCMP+TKIP][ESS],3,-79
9c:6f:52:34:fd:bc,bayanDSLWIFI_FDBC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1,-68
b0:b2:dc:f9:e9:2c,PLDTMyDSL,[WPA2-PSK-CCMP][WPS][ESS],11,-85
00:26:75:e7:7d:5c,ayende_family,[WPA-PSK-CCMP+TKIP][ESS],10,-87
90:61:0c:3a:50:c2,PLDTHOMEDSL20674,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],11,-76
f2:81:7a:6e:2b:a6,April Sharron?s iPhone,[WPA2-PSK-CCMP][ESS],1,-87
51502_30229_210031199,Globe,HSPA;ph,0,-105
00:13:33:de:c4:6d,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],11,-85
c4:86:e9:a8:db:a2,escamillas family,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],8,-85
00:13:33:e1:9a:3a,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],11,-84
cc:06:77:b4:38:fc,PLDTHOMEFIBRRAMOS5G,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],36,-79
d4:6e:0e:d4:6a:5e,PLDTHOMEDSL57753,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],40,-68
51502_30229_210031197,Globe,HSPA;ph,0,-113
 
RPi Unique,237
BSSID,SSID,RPi-Encryption,RPi-Channel,RPi Avg RSSI
ec:8a:4c:a6:ac:b4,STARRSFAMOUS,WPA2/WPA,1,-79
ae:5f:3e:9c:e4:29,PSETDSDDDB39,WPA2,1,-78
aa:a6:68:b4:bf:16,Jmovers2017,WPA2/WPA,1,-65
06:75:0e:19:ab:67,ICON-Guests,WPA2/WPA,1,-86
0a:18:0a:84:09:5e,,OPN,1,-86
00:13:33:f7:a0:af,PLDTHOMEDSL,WPA2/WPA,6,-84
94:0c:6d:a6:64:58,Zenjoe,WPA2/WPA,6,-88
10:fe:ed:9e:49:09,TP-LINK_9E4909,OPN,6,-85
58:70:c6:fd:06:50,YICarCam_fd0650,WPA2,7,-80
e8:50:8b:4e:17:7b,S6 edge,WPA2,6,-85
c4:6e:1f:49:06:42,RODZONE,WPA2,6,-92
b0:c1:9e:4b:d5:b1,AIRFIBR777,WPA2/WPA,7,-77
a8:a6:68:2f:83:e8,Smitty Werben Jaegerman Jensen,WPA2/WPA,11,-86
00:13:33:e6:4a:92,5Loaves2Fish,WPA2/WPA,11,-85
00:13:33:c6:81:de,PLDTHOMEDSL_RUCKER,WPA2/WPA,11,-86
0c:bd:51:fb:61:4a,AlcatelOneTouch,WPA,11,-91
00:13:33:e6:4a:91,PLDTHOMEDSL,WPA2/WPA,11,-86
00:13:33:e4:2e:cb,PLDTHOMEDSL,WPA2/WPA,11,-88
78:c1:a7:04:59:18,ZTEH108N_45918,WPA,11,-89
00:13:33:db:0a:1f,PLDTHOMEDSL,WPA2/WPA,11,-90
b8:ec:a3:44:9f:1f,The Dental Lounge,WPA2/WPA,5,-87
8e:79:67:93:6b:e8,ashe,WPA2,6,-74
5c:f2:86:2e:6c:ab,Globe_LTE MIFI_6CAB,WPA2/WPA,7,-87
60:31:97:14:17:df,PLDTMyDSLBiz17DE0,WPA2/WPA,9,-91
00:13:33:cc:2f:04,,OPN,11,-87
b8:27:eb:b9:1c:be,ss,WPA,1,-85
38:a2:8c:fb:45:52,Mitsubishi Wireless TV 767,OPN,44,-68
5c:f2:86:23:2e:2a,MakiMykz,WPA2,6,-79
00:13:33:f5:8c:48,PLDTHOMEDSL,WPA2/WPA,6,-87
5c:f2:86:23:83:46,JOANJO,WPA2/WPA,7,-87
f0:98:38:3d:9c:ec,HUAWEI-6we7,WPA2/WPA,7,-89
00:1f:fb:b2:ea:95,HomeBro_ULTERA,WPA2,1,-88
b4:75:0e:19:ab:67,ICON,WPA2/WPA,1,-90
c4:86:e9:6e:58:c1,wifi not in range,WPA2/WPA,5,-82
94:46:96:0e:ba:04,PLDTHOMEDSL,WPA2/WPA,9,-93
2c:dd:95:f4:0d:42,PLDTHOMEDSL40D42,WPA2/WPA,10,-88
2c:30:33:e6:e1:35,space.gap.home1_2GEXT,WPA2,10,-89
90:61:0c:40:a9:d2,PLDTHOMEDSL43474,WPA2/WPA,1,-86
70:5a:9e:64:3d:3a,SKYbroadband3D37,WPA2/WPA,1,-84
bc:c0:0f:7b:89:38,whitehouse,WPA2/WPA,5,-84
04:4f:4c:26:1c:e1,HUAWEI-1CE1,WPA2,9,-82
94:46:96:1d:7c:34,PLDTHOMEDSLJYJY0,WPA2/WPA,5,-85
e0:8e:3c:0b:5c:b2,Aztech 02,WPA2/WPA,6,-90
00:13:33:c6:84:c2,PLDTHOMEDSL,WPA2/WPA,11,-83
64:66:b3:a4:3c:f7,Martinez Home Network,WPA2/WPA,1,-83
9c:6f:52:19:9f:e7,ZTEH108N_99FE7,WPA,1,-80
90:61:0c:35:e4:47,brgydelgado,WPA2/WPA,1,-89
90:61:0c:38:1c:3c,PLDTHOMEREPEATER81C3C,WPA2/WPA,2,-89
00:1f:fb:b7:b8:8b,HomeBro_ULTERA,WPA2,5,-90
78:c1:a7:25:3f:26,Avino Rivera,WPA2/WPA,6,-79
bc:c0:0f:7b:d4:90,KawawaKaNamanWalangWifi,WPA2/WPA,7,-82
18:de:d7:33:e8:64,JR.Net,WPA2/WPA,6,-85
14:ab:f0:4d:22:b0,OC17,WPA2,11,-87
48:f8:b3:a9:ad:05,MYLO,WPA2/WPA,10,-87
4a:f8:b3:a9:ad:06,MYLO-guest,OPN,10,-86
94:46:96:0e:57:53,PLDTHOMEDSLkuting,WPA2/WPA,2,-90
4c:81:20:f3:2b:8f,PLDTHOMEDSL32B8F,WPA2/WPA,5,-88
00:1d:0f:d5:38:64,TP-LINK,WEP,6,-91
cc:06:77:b5:6b:88,VALDERRAMA,WPA2/WPA,11,-91
00:22:75:f1:5e:95,dmv,WPA2/WPA,1,-89
c8:d7:19:a6:79:05,LinksysExtender02460,OPN,1,-84
c8:be:19:71:1e:b2,dlink-1EB2,WPA2/WPA,3,-91
cc:06:77:72:23:40,PLDTHOMEFIBR22340,WPA2/WPA,5,-92
ec:08:6b:89:ae:aa,#pamjay,WPA2/WPA,6,-86
00:02:6f:95:63:cc,dimayuga,WPA,7,-83
20:aa:4b:98:b4:36,Linksys,WPA2,11,-89
00:71:c2:3b:12:96,ac9ad6,WPA2/WPA,11,-91
9c:6f:52:19:93:7a,Avino Family,WPA2/WPA,11,-90
aa:a6:68:b4:bc:21,antrax,WPA2/WPA,13,-92
88:3f:d3:2c:34:f8,Marky Broadband,WPA2/WPA,5,-87
38:d8:2f:22:91:e0,BayanDSL,WPA2/WPA,10,-86
1c:74:0d:16:31:30,PLDTHOMEDSLairport,WPA,10,-88
90:61:0c:38:28:9c,PLDTHOMEREPEATER8289C,WPA2/WPA,11,-82
90:61:0c:37:5c:6c,WAG KANG MAKI-WIFI!!!!!,WPA2/WPA,11,-87
00:13:33:e2:c2:2f,PLDTHOMEDSL,WPA2/WPA,11,-84
1c:a5:32:90:40:58,PLDTHOMEDSL04058,WPA2,11,-85
90:61:0c:36:0c:3d,PLDTHOMEDSL03133,WPA2/WPA,1,-84
2c:dd:95:f5:80:2e,DIZONWIFI,WPA2,1,-84
94:46:96:1f:4b:0e,PLDTHOMEDSLGEGJ0,WPA2/WPA,1,-85
94:46:96:18:a1:90,,WPA2/WPA,1,-86
00:1f:fb:c5:f1:d5,HomeBro_ULTERA,WPA2,1,-87
9c:6f:52:1b:db:cb,ZTEH108N_BDBCB,WPA,3,-87
5c:54:6d:43:8a:e0,BoB Soler,WPA2/WPA,6,-82
94:46:96:1d:8a:86,,OPN,5,-90
00:23:69:c3:af:58,,WPA,6,-83
90:61:0c:10:31:04,PLDTMyDSL,WPA2/WPA,11,-75
00:26:75:b6:8a:8b,Aztech5001_initAzt,WPA,13,-81
e0:8e:3c:2e:7d:a1,Baby Lavares,WPA,1,-88
00:13:33:fd:55:4a,PLDTHOMEDSL,WPA2/WPA,2,-89
88:d2:74:86:d3:cd,COMCAST1,WPA2/WPA,3,-82
d0:ff:98:32:66:6b,CHRIXTUS,WPA2/WPA,4,-80
78:c1:a7:25:91:fa,,WPA,3,-87
48:7b:6b:f0:67:8c,HUAWEI-YXXt,WPA2/WPA,5,-89
8c:eb:c6:ee:56:5b,FAMILY,WPA2/WPA,5,-93
e4:6f:13:61:0b:94,SMACQBYTES,WPA2/WPA,10,-75
72:4d:7b:07:ed:c3,ASUS_X008D,WPA2,9,-89
e0:8e:3c:2e:00:b5,bayanDSLWIFI_00B5,WPA2/WPA,10,-90
90:61:0c:12:c2:6b,WIFINIDADO,WPA2/WPA,11,-75
00:1d:7e:b1:54:a4,FNALA2,OPN,11,-87
90:61:0c:12:c2:6a,,WPA,11,-75
00:13:33:e9:84:72,PLDTHOMEDSL,WPA2/WPA,11,-88
90:61:0c:0d:93:10,PLDTMyDSLTE,WPA2/WPA,11,-89
90:61:0c:29:b9:12,dndcrepair,WPA2/WPA,11,-80
d2:5b:a8:f8:cc:2f,ABRIL FAMILY WIFI,WPA2/WPA,13,-72
90:61:0c:2e:a2:c5,PLDTHOMEDSL41669,WPA2/WPA,1,-81
00:13:33:fe:77:31,PLDTHOMEDSL,WPA2/WPA,1,-74
90:61:0c:39:c0:67,WhyPhy1234,WPA2/WPA,1,-77
00:13:33:f5:8f:18,PLDTHOMEDSL09968084405,WPA2/WPA,2,-65
90:61:0c:35:df:c1,PLDTHOMEDSL57281,WPA2/WPA,1,-83
88:3f:d3:2c:44:90,connect_me_zeihg,WPA2/WPA,4,-76
00:13:33:ff:ac:f5,,WPA2/WPA,6,-88
90:61:0c:3a:62:92,SACHI,WPA2/WPA,6,-84
c8:3a:35:3c:8a:c8,Tenda_3C8AC8,WPA2/WPA,5,-90
88:3f:d3:2c:45:90,Basura,WPA2/WPA,7,-80
00:13:33:ff:ac:f6,CLAVERIA,WPA2/WPA,6,-87
90:61:0c:41:05:8c,PLDTHOMEDSL01420,WPA2/WPA,7,-82
4c:81:20:f3:92:5b,PLDTHOMEDSL3925B,WPA2,8,-92
a4:71:74:3a:bc:c3,FREE WIFI,WPA2/WPA,10,-77
80:1f:02:6e:f5:1e,ninja,WPA,11,-84
ec:8a:4c:94:59:75,iLog,WPA2/WPA,10,-88
f0:98:38:3d:99:44,HUAWEI-y28t,WPA2/WPA,11,-90
00:13:33:c6:1d:ca,PLDTHOMEDSL,WPA2/WPA,11,-92
90:61:0c:35:ef:52,PLDTHOMEDSL61266,WPA2/WPA,1,-85
90:61:0c:39:f9:bb,PLDTHOMEDSL63931,WPA2/WPA,1,-81
00:26:75:f7:0f:0c,BAYMAXXX,WPA,1,-84
88:d2:74:86:b2:f6,wifi ni mommy,WPA2/WPA,1,-87
00:13:33:d2:2f:df,PLDTHOMEDSL_56,WPA2/WPA,11,-79
90:61:0c:11:e9:27,PLDTMyDSL,WPA2/WPA,11,-88
52:8f:4c:50:92:6a,DIRECT-ZG-mido,WPA2,5,-84
d4:a1:48:f2:31:cf,,WPA2/WPA,10,-78
18:de:d7:33:ec:40,HUAWEI-yWEU,WPA2/WPA,11,-84
00:0b:85:1a:d3:c2,COA Exclusive,WEP,11,-91
00:13:33:fc:e9:f7,PLDTHOMEDSL,WPA2/WPA,3,-85
28:ff:3e:3d:e3:2d,bayanDSLWIFI_E32D,WPA2/WPA,5,-88
e4:7d:eb:03:7d:ee,P01I-7DEE,WPA2,6,-89
94:46:96:1f:b4:22,KROSS,WPA2/WPA,7,-89
4c:81:20:92:d2:aa,PLDTHOMEDSL2D2AA,WPA2,10,-91
94:46:96:1f:6f:49,PLDTHOMEDSLH3HC0,WPA2/WPA,1,-84
00:13:33:e9:58:49,PLDTHOMEDSL_mo_to,WPA2,8,-87
50:a7:2b:72:dc:c1,,WPA2,11,-88
88:3f:d3:05:76:60,Melody,WPA2/WPA,2,-88
f0:98:38:07:d8:80,aydumo,WPA2/WPA,4,-90
f0:98:38:72:f2:f8,JannelGayle,WPA2/WPA,6,-90
bc:c0:0f:7b:63:e0,FIBERHOME_b63e0,WPA2/WPA,8,-86
88:d2:74:86:c9:50,3,WPA2/WPA,10,-90
78:c1:a7:00:3d:f8,ZTEH108N_03DF8,WPA,11,-88
fa:8f:ca:38:e0:c2,,OPN,1,-88
48:7b:6b:f0:62:0c,ESPARRAGO,WPA2/WPA,5,-79
b8:ec:a3:42:a1:11,PLDTMyDSLBiz88080,WPA2/WPA,9,-91
72:ec:a3:42:a1:12,PLDTMyDSLBiz_RSA,WPA2/WPA,9,-90
6c:8b:2f:8c:ae:c6,piyahjham,WPA2/WPA,11,-85
d0:ff:98:31:fd:ac,Quilicol family,WPA2/WPA,11,-92
58:1f:28:21:5d:e3,HUAWEI-E5330-5DE3,WPA2,1,-85
a0:f8:49:ee:9e:c2,COA Exclusive,WPA2,1,-81
f8:32:e4:b7:af:78,rwing,WPA2,2,-91
6e:5c:14:e1:a2:36,sexy jonna,WPA,5,-85
38:a2:8c:fb:3e:b7,Mitsubishi Wireless TV 553,OPN,36,-86
ec:8a:4c:a6:4d:b8,bayanDSLWiFi_4DB8,WPA2/WPA,10,-81
e4:18:6b:bb:7e:4e,PLDTMyDSLBiz77840,WPA2/WPA,7,-88
90:61:0c:2d:eb:52,PLDTHOMEDSL60242,WPA2/WPA,1,-86
94:46:96:1d:30:3a,PLDTHOMEDSLCRCM0,WPA2/WPA,1,-78
c8:d7:19:db:28:5f,Andes,WPA2/WPA,13,-92
90:61:0c:2e:44:0c,PLDTHOMEDSL17420,WPA2/WPA,1,-84
18:de:d7:34:0e:e8,HUAWEI-c6nC,WPA2/WPA,5,-87
90:61:0c:35:41:2b,PLDTHOMEDSL_YenKc,WPA2/WPA,7,-90
f0:98:38:07:d5:f8,yelenascloset,WPA2/WPA,8,-89
94:a7:b7:26:69:64,bayanDSLWIFI_6964,WPA2/WPA,1,-83
8c:eb:c6:93:29:d0,GRB,WPA2/WPA,6,-90
34:ba:9a:54:e1:b2,Smart_Bro_54E1B2,WPA2,8,-91
36:69:87:a1:9b:7a,foxy.R,WPA2,13,-90
38:2d:e8:c8:09:c6,BS8h-Y2Vwcw,OPN,6,-93
90:61:0c:2e:0e:fa,PLDTHOMEDSLlipdide,WPA2/WPA,11,-83
c4:07:2f:81:7b:b1,lhynceyh,WPA2,0,-88
00:13:33:d0:76:f7,,WPA2/WPA,11,-83
90:61:0c:3a:50:01,kelcheng22,WPA2/WPA,11,-91
78:c1:a7:02:75:ec,,WPA2/WPA,1,-83
00:13:33:f0:0a:7d,PLDTHOMEDSLGanigan-Sulaiman,WPA2/WPA,1,-87
94:46:96:1f:85:fb,PLDTHOMEDSLIMIV0,WPA2/WPA,3,-87
34:08:04:0b:a1:20,Adventure Time!,WPA2/WPA,9,-89
00:13:33:d9:9f:cc,PLDTHOMEDSLkapalmo,WPA2/WPA,11,-93
fc:8b:97:ec:45:b9,PLDTMyDSL,WPA2/WPA,11,-92
94:46:96:14:9a:9d,PLDTHOMEDSL9M9R0,WPA2/WPA,11,-89
78:c1:a7:23:6b:52,Mind Your Own Life Asshole,WPA,1,-79
c8:14:51:59:ec:1e,HUAWEI-EC1E,WPA2,3,-90
00:1f:fb:c6:38:e7,virus,WPA2,10,-82
94:46:96:1f:86:0a,CHUBSENCHOPS,WPA2/WPA,11,-91
78:c1:a7:06:8b:d0,ZTEH108N_68BD0,WPA,11,-92
cc:06:77:5c:9c:e0,Villacrusis 2.4,WPA2/WPA,5,-84
00:22:75:f1:aa:41,makabees,WPA2/WPA,6,-87
78:c1:a7:05:5f:9c,ZTEH108N_55F9C,WPA,9,-89
