Common,175
BSSID,SSID,Wigle-Encryption,RPi-Encryption,Wigle-Channel,RPi-Channel,Wigle Avg RSSI,RPi Avg RSSI
9c:6f:52:1c:a8:af,Meisha 0911,[WPA-PSK-CCMP+TKIP][WPS][ESS],1,-83
50:c7:bf:d8:60:70,NHA-WiFi-Guest,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],9,-87
51502_30232_210447752,Globe,HSPA;ph,0,-81
90:61:0c:39:d2:6e,PLDTHOMEDSL53870,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],11,-75
00:1f:fb:ac:64:8b,Macaraeg,[WPA2-PSK-CCMP][WPS][ESS],10,-82
a0:ab:1b:96:58:e4,Cumm4Me,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],149,-85
a0:ab:1b:96:58:e5,Stingray-G,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],149,-86
51502_30232_210477113,Globe,HSPA;ph,0,-95
a0:ab:1b:96:58:e2,Cumm4Me,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],36,-85
a0:ab:1b:96:58:e3,Stingray-G,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],36,-85
56:27:58:de:79:0d,Lenovo A2010-a,[WPA2-PSK-CCMP][WPS][ESS],11,-86
00:13:33:e5:f9:e2,PLDTHOMEDSLironman,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],11,-82
dc:09:4c:14:d1:b6,11,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],11,-89
20:aa:4b:e7:30:7b,ELEANOR/ROUTER,[WPA2-PSK-CCMP][WPS][ESS],3,-86
f0:98:38:72:ba:c8,EPA MAIN-HUAWEI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1,-87
00:26:75:79:d0:73,VK0110,[WPA-PSK-CCMP+TKIP][ESS],2,-85
51502_30232_210464820,Globe,HSPA;ph,0,-92
28:ff:3e:3d:e7:00,bayanDSLWIFI_E700,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],7,-89
fc:b4:e6:4a:ca:db,SKYbroadband1860,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1,-83
2c:4d:54:d9:fd:6c,Dunby_5G,[WPA2-PSK-CCMP][WPS][ESS],149,-83
00:26:75:f7:20:e4,benz,[WPA-PSK-CCMP+TKIP][ESS],10,-87
98:de:d0:be:64:28,TP-LINK_6429_5G,[WPA2-PSK-CCMP][WPS][ESS],36,-87
cc:5d:4e:ac:d7:08,PLDTMyDSL19,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],11,-82
48:00:33:62:30:f1,SKYbroadband30EE,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1,-80
d4:7b:b0:53:b8:ab,Chewboiboi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1,-86
c8:d7:19:1b:14:27,2017_Trojan_Virus!@&*%,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],48,-79
18:d6:c7:23:95:0f,admin,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],149,-86
f8:d1:11:83:78:44,Virus Detected,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1,-82
c8:d7:19:1b:14:26,2017_Trojan_Virus!@&*%,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2,-82
51502_30232_210464817,Globe,HSPA;ph,0,-87
7a:31:c1:75:6c:83,iPhone,[WPA2-PSK-CCMP][ESS],1,-86
51502_30203_210454599,Globe,HSPA;ph,0,-89
cc:06:77:60:54:fc,fibr5,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],36,-79
cc:06:77:21:70:84,tria,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],36,-82
78:c1:a7:24:27:66,Ragnarok1017,[WPA-PSK-CCMP+TKIP][WPS][ESS],1,-86
51502_30232_210454609,Globe,HSPA;ph,0,-91
32:cd:a7:f4:e7:de,DIRECT-TcM2070 Series,[WPA2-PSK-CCMP][WPS-AUTH][ESS],1,-76
08:95:2a:e4:85:d8,SKYbroadband624F,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],11,-85
50:04:b8:45:1d:5c,work,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1,-85
51502_30232_210446715,Globe,HSPA;ph,0,-85
5c:6a:80:a3:6f:38,PLDTMyDSLBiz5G69640,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],100,-84
f4:f2:6d:94:56:12,OrangeSegment2,[WPA2-PSK-CCMP][WPS][ESS],157,-86
64:a5:c3:6d:7d:94,solar_wifi,[WPA2-PSK-CCMP][ESS],6,-80
1e:74:0d:02:3c:c8,PLDTMyDSLBizADMIN,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1,-84
c8:93:46:48:56:58,Think_485658,[WPA2-PSK-CCMP][ESS],2,-86
ec:8c:a2:30:ff:2c,#SmartWifi @StrEATMag,[ESS],100,-74
a4:2b:b0:c1:4c:87,SKYbroadband7B2C_EXT,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],11,-88
f0:98:38:07:78:bc,8386CGA,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],11,-78
00:90:a9:0e:55:0d,CallaoMan 5,[WPA2-PSK-CCMP][WPS][ESS],149,-82
7c:11:cb:6e:fe:af,Ramiyanarasam,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],5,-85
51502_30232_210446713,Globe,HSPA;ph,0,-86
70:5a:9e:84:02:80,MariaClare,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],11,-71
cc:06:77:6f:30:44,SAIGON PHO2,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],36,-66
14:b7:f8:0b:38:33,Chibutt,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1,-82
70:5a:9e:92:6f:f4,SKYbroadband6FF1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],12,-70
cc:06:77:6e:cd:90,PLDTHOMEFIBRecd90,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],4,-81
84:9f:b5:3e:81:8c,wifidental,[WPA2-PSK-CCMP][ESS],3,-80
cc:06:77:6e:cf:0c,PLDTHOMEFIBR5Gecf08,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],36,-89
90:61:0c:37:67:ff,PLDTHOMEDSL26623,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1,-73
e0:8e:3c:16:58:8d,cosme,[WPA-PSK-TKIP][WPA2-PSK-TKIP][WPS][ESS],10,-77
ba:4e:26:4c:0e:e4,,[WPA2-PSK-CCMP][ESS],48,-89
34:ba:9a:56:46:66,kcenmor,[WPA2-PSK-CCMP][WPS][ESS],7,-87
e4:6f:13:68:9a:b4,Moonleaf Maginhawa,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1,-79
cc:06:77:6e:cd:94,PLDTHOMEFIBR5Gecd90,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],36,-88
9c:6f:52:34:ff:b9,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1,-61
9c:6f:52:34:ff:b6,Zentea,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1,-64
cc:06:77:60:3e:9c,PLDTHOMEFIBR5G03e98,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],36,-84
cc:06:77:70:3f:34,PLDTHOMEFIBR5G03f30,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],40,-85
b6:4e:26:4c:0f:dd,TFMGT Office_Guest,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2,-84
ba:4e:26:4c:0f:dd,,[WPA2-PSK-CCMP][ESS],2,-85
b6:4e:26:4c:0f:de,TFMGT Office_Guest,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],48,-86
b0:4e:26:4c:0f:de,TFMGT Office,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],48,-86
ba:4e:26:4c:12:54,,[WPA2-PSK-CCMP][ESS],48,-91
94:65:2d:23:6e:a5,FD-04,[ESS],11,-80
74:cc:39:bb:51:38,AFMaginhawaOffice,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],11,-88
6c:27:79:b5:5b:9a,Hi po,[WPA2-PSK-CCMP][WPS][ESS][P2P],11,-86
cc:06:77:61:f6:08,PLCPD,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],3,-87
f0:98:38:72:db:98,ZGMKTGCORP,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],4,-86
cc:06:77:e1:1f:94,PLDTHOMEFIBR5G11f90,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],40,-84
00:13:33:fb:45:3b,,[ESS],1,-85
00:13:33:fb:45:3c,,[ESS],1,-88
c0:7e:40:73:20:c4,PT&T Fiber,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],11,-89
51502_30232_210478174,Globe,HSPA;ph,0,-86
cc:06:77:63:37:94,Estivlings2.0,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],36,-83
51502_30232_210454612,Globe,HSPA;ph,0,-79
94:a7:b7:26:71:7f,bayanDSLWIFI_717F,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],11,-80
3e:47:11:dc:38:c9,Jollibeast,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1,-87
00:13:33:c1:f2:fb,PLDTHOMEDSLRR,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],11,-76
51502_30232_210454610,Globe,HSPA;ph,0,-67
00:13:33:fe:97:66,PLDTHOMEDSLVAJ,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1,-85
a4:71:74:4a:e3:e8,HUAWEI-E3E8,[WPA2-PSK-CCMP][ESS],9,-84
e0:8e:3c:1b:65:b7,Calma family,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1,-86
88:d2:74:86:b6:b0,bayanDSLWIFI_B6B0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],9,-88
51502_30232_210454611,Globe,HSPA;ph,0,-87
5c:6a:80:25:f4:99,PLDTMyDSLBiz5G47880,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],56,-66
00:13:33:fe:e0:9a,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],11,-84
0a:17:23:00:04:3f,EVOHOTSPOT 10,[ESS],6,-68
2a:17:23:00:04:3f,EVOHOTSPOT 12,[ESS],6,-74
9c:6f:52:35:01:16,bayanDSLWIFI_0116,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],10,-75
2a:17:23:00:01:4d,EVOHOTSPOT 36,[ESS],1,-81
32:14:4a:e2:0f:43,MMDA_MESH160,[IBSS],60,-87
32:14:4a:e2:0f:46,MMDA_MESH60,[IBSS],5580,-87
 
RPi Unique,187
BSSID,SSID,RPi-Encryption,RPi-Channel,RPi Avg RSSI
00:13:33:d6:39:fe,PLDTHOMEDSLKJFC,WPA2/WPA,2,-83
50:c7:bf:d8:62:57,NHA-WiFi-Guest,WPA2/WPA,3,-88
50:c7:bf:d8:60:9a,NHA-WiFi-Guest,WPA2/WPA,4,-87
c0:21:0d:94:57:1d,WiFiConnect 864,OPN,36,-84
d0:6e:0e:49:d6:86,EMDWiFi2,WPA2,6,-88
d4:6e:0e:49:d6:86,EstateMgmt,WPA,6,-87
34:0a:6d:10:28:a3,MMBC314,WPA2,7,-92
50:c7:bf:d8:60:52,NHA-WiFi-Guest,WPA2/WPA,10,-90
ec:43:f6:bb:52:9b,PLDTMyDSLBiz1,WPA2/WPA,11,-86
74:ea:3a:df:99:36,CIED WiFi,WPA2/WPA,11,-87
38:a2:8c:fb:42:35,WiFiConnect 321,OPN,36,-84
f0:25:b7:11:29:24,AndroidAP2924,WPA2,6,-86
4c:25:78:d0:84:42,D03-yj18q,WPA2,6,-89
88:61:5a:16:66:41,Meron_166641,WEP,1,-86
c0:25:e9:06:2c:16,vmowifi,WPA2,3,-89
50:c7:bf:d8:61:31,NHA-WiFi-Guest,WPA2/WPA,4,-91
cc:79:cf:68:9d:74,WiFiConnect 310,OPN,36,-87
74:a5:28:fd:0c:36,AdventureFreeWi-Fi,WPA2/WPA,11,-86
8c:dc:d4:e0:80:9d,HP-Print-9D-Deskjet 2540 series,WPA2,6,-92
38:a2:8c:7c:eb:51,Mitsubishi Wireless TV 849,OPN,36,-86
00:23:cd:da:11:50,Luv's WiFi,WPA2/WPA,11,-89
ec:43:f6:49:02:10,,WPA,11,-93
00:13:33:c1:f7:4c,PLDTHOMEDSL,WPA2/WPA,11,-92
94:0e:6b:a8:0c:ba,Smooch LTE,WPA2,4,-81
cc:79:cf:2e:f4:bb,WiFiConnect 717,OPN,36,-87
a0:8c:fd:98:48:bf,DIRECT-69-HP DeskJet 3630 series,WPA2,6,-87
00:23:69:2c:65:2d,ALUGLOBE,WEP,6,-91
36:69:87:f2:5f:8b,FCMJ,WPA2,6,-89
90:61:0c:2e:99:ff,PLDTHOMEDSL39423,WPA2/WPA,5,-91
88:3f:d3:05:bd:94,IsidroGlobe,WPA2/WPA,9,-89
c4:e9:84:30:a3:ac,TP-LINK_A3AC,WPA2,9,-90
e0:8e:3c:22:2d:d7,bayanDSLWIFI_2DD7,WPA2/WPA,1,-86
00:13:33:f6:c3:47,PLDTHOMEDSLkidlat,WPA2/WPA,11,-90
90:61:0c:2e:b3:11,PLDTHOMEDSLchurchill,WPA2/WPA,1,-90
78:c1:a7:24:51:96,Java Black,WPA,6,-89
88:d2:74:86:ac:19,bayanDSLWIFI_AC19,WPA2/WPA,8,-79
00:26:75:dd:54:cc,Tresmarias,WPA,11,-86
48:db:50:d0:09:cd,HUAWEI-E5330-09CD,WPA2,2,-88
a4:2b:b0:ce:06:51,TP-LINK_0651,WPA2/WPA,6,-92
18:d6:c7:23:95:10,admin,WPA2/WPA,6,-84
50:09:59:83:82:81,"(Alporha and Rodriguez, 2016)",WPA2/WPA,6,-75
30:e1:71:05:7d:ea,DIRECT-E9-HP DeskJet 3630 series,WPA2,6,-89
18:de:d7:34:79:6c,HUAWEI-kc87,WPA2/WPA,2,-87
f8:32:e4:b2:07:70,HOLYFAMILY,WPA2,11,-85
1c:74:0d:17:c9:74,UNITY_SOURCE,WPA2/WPA,11,-85
48:00:33:62:31:0d,SKYbroadband310A,WPA2/WPA,11,-82
e0:8e:3c:18:90:f8,PoohCorner,WPA,11,-88
f6:9f:c2:b5:f1:b4,Aralinks_Faculty,WPA2/WPA,11,-84
00:13:33:e1:c7:e9,PLDTHOMEDSL,WPA2/WPA,11,-72
00:13:33:e1:c7:ec,,WPA2/WPA,11,-69
14:60:80:99:0d:80,bayanDSLWiFi,WPA2/WPA,13,-88
20:25:64:cb:84:7e,979384,WPA2/WPA,1,-81
3a:1c:23:00:4b:aa,SmartBro-004baa,OPN,1,-88
48:00:33:62:8a:79,SKYbroadband8A76,WPA2/WPA,1,-75
e0:8e:3c:21:e8:eb,HOLYFAMILY,WPA2/WPA,1,-88
14:b7:f8:0b:41:fb,SKYbroadband41F8,WPA2/WPA,6,-90
84:16:f9:35:36:c2,Pazzo Brew Bar,WPA2,9,-89
18:a6:f7:76:35:da,TP,WPA2/WPA,10,-84
c8:93:46:48:4c:ae,Think_484CAE,WPA2,10,-84
d2:5b:a8:f8:d5:d9,PadrePio,WPA2/WPA,11,-88
a0:ab:1b:76:31:7c,kitchenweb,WPA2/WPA,11,-91
00:26:75:79:72:04,ThePlaceToBe,WPA2,11,-88
14:b7:f8:0b:1c:37,SKYbroadband1C34,WPA2/WPA,1,-84
78:c1:a7:03:9e:ec,Pebble,WPA,1,-88
86:2a:a8:eb:23:c8,Aralinks_Hub1,WPA2/WPA,1,-84
1e:74:0d:02:42:c0,PLDTMyDSLBiz,WPA2/WPA,1,-88
00:1a:ef:48:8a:d3,HOLYFAMILY,WPA2/WPA,2,-87
cc:06:77:21:70:80,zab,WPA2/WPA,3,-85
cc:06:77:6e:da:80,PLDTHOMEFIBReda80,WPA2/WPA,6,-89
8c:34:fd:60:c1:ea,HUAWEI-E5330-C1EA,WPA2,7,-85
c8:93:46:47:ad:f2,Think_47ADF2,WPA2,6,-95
c8:93:46:48:50:5b,Think_48505B,WPA2,7,-85
1c:74:0d:17:57:88,PLDTHOMEDSL3SQBI,WPA2/WPA,8,-80
c8:93:46:48:60:c6,Think_4860C6,WPA2,10,-79
90:61:0c:2d:88:5b,Nuat Thai 80 Maginhawa,WPA2,11,-76
90:61:0c:2d:d3:09,tom&jerry,WPA2,11,-77
00:1a:ef:48:77:0b,TROJAN VIRUS!,WPA2,9,-85
f0:9f:c2:27:9d:b9,Wireless,WPA2,9,-84
c8:93:46:48:70:90,Think_487090,WPA2,11,-80
80:2a:a8:41:e9:d6,Wireless,WPA2,11,-81
c8:93:46:48:4c:7f,Think_484C7F,WPA2,11,-78
8c:25:05:c9:46:a4,B315_946A4,WPA2/WPA,10,-86
0e:41:58:01:1d:a3,5GB/s-3,WPA2,11,-86
a4:2b:b0:d9:10:26,,WPA2/WPA,11,-83
cc:06:77:21:12:88,PLDTHOMEFIBR11288,WPA2/WPA,11,-88
48:f8:b3:0f:d9:65,MotorGirl,WPA2,1,-84
cc:06:77:5c:bd:59,OS Dong,WPA2,1,-83
cc:06:77:5c:bd:58,OSPLDT2_4G,WPA2/WPA,1,-81
bc:c0:0f:7b:db:c0,FIBERHOME_bdbc0,WPA2/WPA,2,-84
74:cc:39:97:e5:68,FIBERHOME_7e568,WPA2/WPA,2,-85
00:13:33:fa:b8:da,PLDTHOMEDSLWS,WPA2/WPA,3,-89
94:46:96:17:00:3d,PLDTHOMEDSL7M7R0,WPA2/WPA,5,-68
00:13:33:ea:7b:20,PLDTHOMEDSLadmin,WPA2/WPA,5,-80
14:ab:f0:4c:c1:b0,,WPA2,6,-87
44:6e:e5:5b:48:82,VIRUS,WPA2,6,-89
bc:c0:0f:1e:90:90,PLDTHOMEFIBRe9090,WPA2/WPA,8,-84
cc:06:77:6e:cf:08,PLDTHOMEFIBRecf08,WPA2/WPA,9,-84
f0:98:38:72:b5:48,VERA,WPA2/WPA,9,-88
00:21:29:9d:a8:2f,SpanishCoins,WPA2,11,-83
00:13:33:df:9b:b8,PLDTHOMEDSL,WPA2/WPA,11,-75
2c:26:c5:1e:b3:c4,bayanDSL,WPA,11,-80
90:61:0c:11:8d:26,PLDTMyDSL,WPA2/WPA,11,-86
00:13:33:e1:63:df,PLDTHOMEDSL,WPA2/WPA,11,-78
ee:1d:7f:a1:32:b7,DANNAH,WPA2/WPA,1,-83
48:00:33:a7:e7:a1,SKYbroadbandE79E,WPA2/WPA,1,-82
50:04:b8:8f:95:f9,LuckyAlmera,WPA2,6,-88
48:fd:8e:b8:e5:bc,HUAWEI-3Cg2,WPA2/WPA,5,-89
0e:41:58:00:9f:ef,Wireless-N ext 1,WPA,6,-89
74:cc:39:ca:35:38,PLDTHOMEFIBRa3538,WPA2/WPA,9,-90
e4:7d:eb:03:22:2c,Aircast_Wifi_44,WPA2,10,-87
c0:56:27:90:c5:57,LAWPD,WPA2/WPA,10,-85
00:13:33:e1:c9:15,PLDTHOMEDSL,WPA2/WPA,11,-83
e0:8e:3c:21:45:ff,bayanDSLWIFI_45FF,WPA2/WPA,11,-76
00:13:33:c0:57:33,PLDTHOMEDSL,WPA2/WPA,11,-80
5c:54:6d:43:5b:10,55TINTA,WPA2/WPA,1,-87
88:d2:74:86:c0:a5,NAIL TREATS HAND and FOOTS SPA,WPA2/WPA,1,-79
bc:c0:0f:cb:0d:88,PLDTHOMEFIBRb0d88,WPA2/WPA,5,-80
ac:86:74:4a:09:57,‚$,WPA2,0,-83
94:46:96:18:f4:c9,PLDTHOMEDSL7G7G0,WPA2/WPA,5,-89
98:de:d0:cc:d4:72,K5MPCTV,WPA2,5,-86
18:de:d7:34:4c:cc,HUAWEI-uAu6,WPA2/WPA,9,-89
2c:4d:54:20:49:f0,pids_OP,WPA2,9,-87
2c:4d:54:20:49:f1,pids_Guest,WPA2,9,-87
f4:9e:ef:d0:b7:bc,PLDTHOMEDSL VCE,WPA2,11,-85
00:13:33:e1:9b:5c,PLDTHOMEDSL,WPA2/WPA,11,-88
90:61:0c:2c:e1:7d,PLDTHOMEDSL57725,WPA2/WPA,1,-84
00:13:33:c6:d0:da,PLDTHOMEDSL,WPA2/WPA,11,-81
90:61:0c:2e:02:f3,PLDTHOMEDSL00755,WPA2/WPA,11,-87
90:61:0c:2e:02:f4,,WPA2/WPA,11,-85
e0:8e:3c:1f:e9:c3,PSCSEND-Office,WPA2/WPA,1,-83
e4:77:23:a5:9a:84,RMotel Bayan,WPA2/WPA,1,-89
18:a6:f7:8e:ef:ac,PSCSEND-Conference,WPA2/WPA,1,-81
e0:8e:3c:22:1c:23,bayanDSLWIFI_1C23,WPA2/WPA,1,-89
d0:22:be:21:f6:8d,beyond ulysses,WPA2,6,-92
0c:bd:51:fb:62:e7,Smart Bro,WPA2,6,-91
9c:6f:52:35:10:66,Aji 3,WPA2/WPA,11,-91
00:13:33:ed:62:7d,PLDTHOMEDSL,WPA2/WPA,1,-89
e8:94:f6:e1:ba:30,Extension,WPA2,5,-87
88:d2:74:86:b6:5a,BirthdayMoBa?,WPA2/WPA,5,-67
00:13:33:f4:2a:f7,,WPA2/WPA,6,-73
34:ba:9a:56:31:88,Farnsworth,WPA2,7,-83
60:31:97:33:82:60,Saturn_Boss,WPA2/WPA,7,-79
00:13:33:e7:6c:16,,WPA2/WPA,8,-84
1c:74:0d:1a:d8:a0,LITOS,WPA2/WPA,9,-75
00:13:33:e1:98:5f,PLDTHOMEDSLsanji,WPA2/WPA,11,-85
94:46:96:1e:9b:87,PLDTHOMEDSLW3WH0,WPA2/WPA,1,-68
e0:8e:3c:1a:f6:63,bayanDSLWIFI_F663,WPA2/WPA,1,-77
e0:8e:3c:20:17:8f,bayanDSLWIFI_178F,WPA2/WPA,1,-87
9c:6f:52:35:1b:b5,bayanDSLWIFI_1BB5,WPA2/WPA,10,-77
00:13:33:d2:49:c5,PLDTHOMEDSL,WPA2/WPA,10,-81
e0:8e:3c:1a:f7:97,bayanDSLWIFI_F797,WPA2/WPA,10,-86
e0:8e:3c:1a:ca:2f,bayanDSLWIFI_CA2F,WPA2/WPA,1,-82
94:fe:22:b1:b6:14,WEST PHILIPPINE SEA,WPA2/WPA,5,-76
94:46:96:19:6c:10,PLDTHOMEDSL_CRES,WPA2/WPA,4,-75
08:17:23:00:04:77,EVOHOTSPOT 5,OPN,6,-62
94:46:96:1f:01:3f,EVOLUTION-5--,WPA2/WPA,10,-84
00:13:33:fa:8c:52,PLDTHOMEDSL,WPA2/WPA,10,-89
94:46:96:18:f1:db,Asdfghjkl%%,WPA2/WPA,11,-91
90:61:0c:19:b5:a9,,WPA2/WPA,11,-77
74:cc:39:bc:bc:a3,EDONG-EVOLUTION,OPN,10,-86
90:61:0c:3a:33:db,PLDTHOMEDSL13275,WPA2/WPA,1,-72
e0:8e:3c:2f:6c:b9,bayanDSLWIFI_6CB9,WPA2/WPA,1,-77
74:cc:39:bc:bc:a0,EDONG-EVOLUTION,OPN,10,-83
e0:8e:3c:21:ce:bf,bayanDSLWIFI_CEBF,WPA2/WPA,3,-90
00:13:33:f2:83:f7,PLDTHOMEDSLPrivate,WPA2/WPA,6,-82
60:83:34:cb:8d:ff,HUAWEI-8DFF,WPA2,5,-74
5c:6a:80:25:f4:98,PLDTMYDSL,WPA2/WPA,6,-83
08:17:23:00:04:3f,EVOHOTSPOT 9,OPN,6,-92
06:d6:aa:57:47:00,Voodoo,WPA2,6,-92
fc:8b:97:38:ea:bb,PLDTMyDSL,WPA2,11,-75
fc:8b:97:38:ea:bf,,WPA2/WPA,11,-74
94:a7:b7:3c:ee:9b,Virus,WPA2/WPA,11,-67
8c:eb:c6:ee:8d:e2,SODOPtradinginc,WPA2/WPA,10,-90
c0:7e:40:73:1f:e4,PT&T Fiber,WPA2/WPA,11,-74
28:ff:3e:3d:ea:e6,bayanDSLWIFI_EAE6,WPA2/WPA,10,-91
e0:8e:3c:1b:3f:5f,bayanDSLWIFI_3F5F,WPA2/WPA,11,-80
0a:17:23:00:04:39,EVOHOTSPOT 14,OPN,11,-77
90:61:0c:36:0c:7d,PLDTHOMEDSL03197,WPA2/WPA,11,-86
0c:96:bf:79:42:87,Broadband@work,WPA2/WPA,11,-85
2a:17:23:00:04:39,EVOHOTSPOT 16,OPN,11,-72
1a:17:12:00:0c:07,2-EVOLUTION PREPAID HOT SPOT,OPN,13,-87
08:17:12:00:0c:07,0-EVOLUTION PREPAID HOT SPOT,OPN,13,-90
0a:17:12:00:0c:07,1-EVOLUTION PREPAID HOT SPOT,OPN,13,-92
6c:3b:6b:4c:3f:d9,pgp personal,WPA2,1,-81
e6:8d:8c:55:5e:73,Panthera Hotspot,OPN,1,-81
1a:17:23:00:01:4d,EVOHOTSPOT 35,OPN,1,-87
08:17:23:00:01:4d,EVOHOTSPOT 33,OPN,1,-77
