WigleWifi-1.4,appRelease=2.26,model=LG-H990,release=7.0,device=elsa,display=NRD90M,board=msm8996,brand=lge
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
dc:09:4c:14:29:cf,Monmon,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:12:32,8,-84,14.64569841,121.06071069,113,4.550999641418457,WIFI
6c:27:79:b5:5b:9a,Hi po,[WPA2-PSK-CCMP][WPS][ESS][P2P],2018-02-05 11:12:32,11,-86,14.64569841,121.06071069,113,4.550999641418457,WIFI
00:13:33:dc:91:af,PLDTHOMEDSLDAL1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:12:36,11,-70,14.64568644,121.06083314,113,4.550999641418457,WIFI
cc:06:77:61:f6:08,PLCPD,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],2018-02-05 11:12:36,3,-87,14.64568644,121.06083314,113,4.550999641418457,WIFI
20:25:64:c6:89:a5,963c41,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-02-05 11:12:36,1,-85,14.64568644,121.06083314,113,4.550999641418457,WIFI
f0:98:38:72:db:98,ZGMKTGCORP,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:12:36,4,-86,14.64568644,121.06083314,113,4.550999641418457,WIFI
00:13:33:e8:f8:31,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:12:36,11,-88,14.64568644,121.06083314,113,4.550999641418457,WIFI
cc:06:77:e1:1f:94,PLDTHOMEFIBR5G11f90,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],2018-02-05 11:12:40,40,-84,14.64579901,121.06086923,114,4.550999641418457,WIFI
cc:06:77:e1:1f:90,PLDTHOMEFIBR11f90,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],2018-02-05 11:12:40,5,-80,14.64579901,121.06086923,114,4.550999641418457,WIFI
cc:06:77:22:fb:60,PLDTHOMEFIBR2fb60,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],2018-02-05 11:12:40,5,-87,14.64579901,121.06086923,114,4.550999641418457,WIFI
00:13:33:fb:45:3b,,[ESS],2018-02-05 11:12:40,1,-85,14.64579901,121.06086923,114,4.550999641418457,WIFI
28:10:7b:f1:02:bc,Diliman Bible Church,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-02-05 11:12:40,2,-78,14.64579901,121.06086923,114,4.550999641418457,WIFI
00:13:33:fb:45:3c,,[ESS],2018-02-05 11:12:40,1,-88,14.64579901,121.06086923,114,4.550999641418457,WIFI
e4:8d:8c:fb:3d:c2,CVL_Propagation test,[ESS],2018-02-05 11:12:40,60,-89,14.64579901,121.06086923,114,4.550999641418457,WIFI
90:61:0c:2a:47:af,Marco,[WPA2-PSK-CCMP][WPS][ESS],2018-02-05 11:12:44,11,-74,14.64592489,121.06086364,112,6.067999839782715,WIFI
90:61:0c:2e:d5:16,PLDTHOMEDSL54550,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-02-05 11:12:44,11,-86,14.64592489,121.06086364,112,6.067999839782715,WIFI
c0:7e:40:73:20:c4,PT&T Fiber,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2018-02-05 11:12:44,11,-89,14.64592489,121.06086364,112,6.067999839782715,WIFI
b0:c1:9e:30:5e:25,SmartBro_305E25,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:12:48,7,-87,14.64612573,121.06083438,111,7.585000038146973,WIFI
00:13:33:e3:b0:3b,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:12:50,11,-88,14.64622731,121.0608334,113,6.067999839782715,WIFI
51502_30232_210454609,Globe,HSPA;ph,2018-02-05 11:12:50,0,-101,14.64622731,121.0608334,113,6.067999839782715,GSM
00:13:33:ea:87:f5,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:12:55,11,-80,14.64646327,121.06082891,108,6.067999839782715,WIFI
00:13:33:e3:b0:3b,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:12:55,11,-79,14.64646327,121.06082891,108,6.067999839782715,WIFI
00:24:01:b8:d1:9d,FRANCISCO-PC_Network,[WPA2-PSK-CCMP][WPS][ESS],2018-02-05 11:12:59,6,-76,14.64667497,121.0608252,110,6.067999839782715,WIFI
b0:4e:26:4c:0e:e3,TFMGT Office,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:13:03,2,-86,14.64681504,121.06079351,109,9.101999282836914,WIFI
94:46:96:18:f3:11,PLDTHOMEDSL7Y7Y0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:13:03,7,-84,14.64681504,121.06079351,109,9.101999282836914,WIFI
e0:8e:3c:21:f2:cb,bayanDSLWIFI_F2CB,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:13:03,1,-82,14.64681504,121.06079351,109,9.101999282836914,WIFI
b0:c1:9e:49:f6:70,salt to the sea,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:13:03,6,-84,14.64681504,121.06079351,109,9.101999282836914,WIFI
51502_30232_210478174,Globe,HSPA;ph,2018-02-05 11:13:03,0,-89,14.64681504,121.06079351,109,9.101999282836914,GSM
cc:06:77:63:37:94,Estivlings2.0,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],2018-02-05 11:13:07,36,-88,14.64687521,121.06091169,108,7.585000038146973,WIFI
00:13:33:f4:2a:f6,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:13:07,6,-84,14.64687521,121.06091169,108,7.585000038146973,WIFI
51502_30232_210454612,Globe,HSPA;ph,2018-02-05 11:13:07,0,-95,14.64687521,121.06091169,108,7.585000038146973,GSM
34:ba:9a:55:b6:dd,ZERAVLA,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-02-05 11:13:18,9,-63,14.64684189,121.06135406,107,7.585000038146973,WIFI
00:1f:fb:a5:21:19,jennyjuly06,[WPA2-PSK-CCMP][WPS][ESS],2018-02-05 11:13:18,1,-86,14.64684189,121.06135406,107,7.585000038146973,WIFI
e8:cd:2d:7f:11:4d,glyph,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-02-05 11:13:18,8,-72,14.64684189,121.06135406,107,7.585000038146973,WIFI
51502_30232_210454612,Globe,HSPA;ph,2018-02-05 11:13:18,0,-75,14.64684189,121.06135406,107,7.585000038146973,GSM
00:13:33:f4:2a:f6,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:13:22,6,-76,14.64686413,121.06154546,105,10.618999481201172,WIFI
94:a7:b7:26:71:7f,bayanDSLWIFI_717F,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-02-05 11:13:22,11,-80,14.64686413,121.06154546,105,10.618999481201172,WIFI
3e:47:11:dc:38:c9,Jollibeast,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:13:22,1,-87,14.64686413,121.06154546,105,10.618999481201172,WIFI
51502_30232_210454612,Globe,HSPA;ph,2018-02-05 11:13:22,0,-67,14.64686413,121.06154546,105,10.618999481201172,GSM
cc:06:77:63:37:94,Estivlings2.0,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],2018-02-05 11:13:26,36,-77,14.64684563,121.06178735,107,7.585000038146973,WIFI
00:13:33:c1:f2:fb,PLDTHOMEDSLRR,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:13:26,11,-76,14.64684563,121.06178735,107,7.585000038146973,WIFI
00:13:33:e7:6c:14,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:13:26,8,-89,14.64684563,121.06178735,107,7.585000038146973,WIFI
51502_30232_210454610,Globe,HSPA;ph,2018-02-05 11:13:26,0,-67,14.64684563,121.06178735,107,7.585000038146973,GSM
00:13:33:f4:2a:f6,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:13:30,6,-54,14.6468539,121.0620001,107,4.550999641418457,WIFI
cc:06:77:63:37:90,Estivlings,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],2018-02-05 11:13:30,4,-74,14.6468539,121.0620001,107,4.550999641418457,WIFI
40:cb:a8:90:46:e2,Broadband@work,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-02-05 11:13:30,11,-82,14.6468539,121.0620001,107,4.550999641418457,WIFI
40:cb:a8:90:46:e2,Broadband@work,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-02-05 11:13:34,11,-76,14.64684538,121.06215503,106,4.550999641418457,WIFI
94:46:96:0e:28:69,PLDTHOMEDSLanamaria,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:13:34,2,-79,14.64684538,121.06215503,106,4.550999641418457,WIFI
00:13:33:e7:6c:15,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:13:34,8,-87,14.64684538,121.06215503,106,4.550999641418457,WIFI
36:69:87:71:eb:69,Smartnoli,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-02-05 11:13:34,13,-84,14.64684538,121.06215503,106,4.550999641418457,WIFI
51502_30232_210478174,Globe,HSPA;ph,2018-02-05 11:13:34,0,-83,14.64684538,121.06215503,106,4.550999641418457,GSM
40:cb:a8:90:46:e2,Broadband@work,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-02-05 11:13:45,11,-64,14.64688733,121.06249869,111,4.550999641418457,WIFI
e0:8e:3c:2f:67:01,bayanDSLWIFI_6701,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:13:45,1,-69,14.64688733,121.06249869,111,4.550999641418457,WIFI
90:61:0c:35:8c:13,PLDTHOMEDSL35859,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-02-05 11:13:45,1,-67,14.64688733,121.06249869,111,4.550999641418457,WIFI
94:46:96:1e:f1:2c,PLDTHOMEDSL2Y2Y0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:13:49,11,-88,14.64690317,121.06265712,110,4.550999641418457,WIFI
2a:17:23:00:04:77,EVOHOTSPOT 8,[ESS],2018-02-05 11:13:49,6,-85,14.64690317,121.06265712,110,4.550999641418457,WIFI
0a:17:23:00:04:8f,EVOHOTSPOT 2,[ESS],2018-02-05 11:13:49,1,-87,14.64690317,121.06265712,110,4.550999641418457,WIFI
00:13:33:fc:69:69,PLDTHOMEDSLGRABTAPSI,[WPA2-PSK-CCMP][ESS],2018-02-05 11:13:53,11,-65,14.64694603,121.06281751,110,9.101999282836914,WIFI
94:46:96:0e:28:69,PLDTHOMEDSLanamaria,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:13:53,2,-66,14.64694603,121.06281751,110,9.101999282836914,WIFI
2a:17:23:00:04:77,EVOHOTSPOT 8,[ESS],2018-02-05 11:13:53,6,-79,14.64694603,121.06281751,110,9.101999282836914,WIFI
00:13:33:fe:97:66,PLDTHOMEDSLVAJ,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:13:53,1,-85,14.64694603,121.06281751,110,9.101999282836914,WIFI
a4:71:74:4a:e3:e8,HUAWEI-E3E8,[WPA2-PSK-CCMP][ESS],2018-02-05 11:13:53,9,-84,14.64694603,121.06281751,110,9.101999282836914,WIFI
00:23:69:26:de:f7,maja,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-02-05 11:13:53,5,-86,14.64694603,121.06281751,110,9.101999282836914,WIFI
e0:8e:3c:1a:e6:07,bayanDSLWIFI_E607,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:13:53,10,-88,14.64694603,121.06281751,110,9.101999282836914,WIFI
1a:17:23:00:04:77,EVOHOTSPOT 7,[ESS],2018-02-05 11:13:53,6,-80,14.64694603,121.06281751,110,9.101999282836914,WIFI
0a:17:23:00:04:77,EVOHOTSPOT 6,[ESS],2018-02-05 11:13:53,6,-80,14.64694603,121.06281751,110,9.101999282836914,WIFI
94:46:96:0e:28:69,PLDTHOMEDSLanamaria,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:13:57,2,-59,14.64695513,121.06289948,108,7.585000038146973,WIFI
94:46:96:1e:f1:2c,PLDTHOMEDSL2Y2Y0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:13:57,11,-83,14.64695513,121.06289948,108,7.585000038146973,WIFI
e0:8e:3c:1b:65:b7,Calma family,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:13:57,1,-86,14.64695513,121.06289948,108,7.585000038146973,WIFI
00:23:69:26:de:f7,maja,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-02-05 11:13:57,5,-76,14.64695513,121.06289948,108,7.585000038146973,WIFI
88:d2:74:86:b6:b0,bayanDSLWIFI_B6B0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-02-05 11:13:57,9,-88,14.64695513,121.06289948,108,7.585000038146973,WIFI
28:ff:3e:3d:e8:19,bayanDSLWIFI_E819,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-02-05 11:13:57,1,-81,14.64695513,121.06289948,108,7.585000038146973,WIFI
00:13:33:fa:e4:77,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:14:05,1,-83,14.64697247,121.06299375,110,6.067999839782715,WIFI
2a:17:23:00:04:77,EVOHOTSPOT 8,[ESS],2018-02-05 11:14:05,6,-68,14.64697247,121.06299375,110,6.067999839782715,WIFI
00:13:33:d4:a9:4f,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:14:05,11,-86,14.64697247,121.06299375,110,6.067999839782715,WIFI
1a:17:23:00:04:77,EVOHOTSPOT 7,[ESS],2018-02-05 11:14:05,6,-68,14.64697247,121.06299375,110,6.067999839782715,WIFI
0a:17:23:00:04:77,EVOHOTSPOT 6,[ESS],2018-02-05 11:14:05,6,-68,14.64697247,121.06299375,110,6.067999839782715,WIFI
28:ff:3e:3d:e8:19,bayanDSLWIFI_E819,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-02-05 11:14:05,1,-69,14.64697247,121.06299375,110,6.067999839782715,WIFI
14:60:80:99:51:7c,mendoza,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:14:05,13,-88,14.64697247,121.06299375,110,6.067999839782715,WIFI
51502_30232_210454611,Globe,HSPA;ph,2018-02-05 11:14:05,0,-87,14.64697247,121.06299375,110,6.067999839782715,GSM
cc:06:77:63:37:90,Estivlings,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],2018-02-05 11:14:09,4,-88,14.64703981,121.06313028,110,4.550999641418457,WIFI
9c:6f:52:35:1e:06,bayanDSLWIFI_1E06,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-02-05 11:14:09,2,-81,14.64703981,121.06313028,110,4.550999641418457,WIFI
0a:17:23:00:04:8f,EVOHOTSPOT 2,[ESS],2018-02-05 11:14:13,1,-67,14.64710568,121.06328014,111,4.550999641418457,WIFI
0a:17:23:00:04:77,EVOHOTSPOT 6,[ESS],2018-02-05 11:14:17,6,-62,14.64718574,121.06347733,110,6.067999839782715,WIFI
9c:6f:52:35:1e:06,bayanDSLWIFI_1E06,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-02-05 11:14:17,2,-62,14.64718574,121.06347733,110,6.067999839782715,WIFI
74:cc:39:bc:bc:a2,EDONG-EVOLUTION,[ESS],2018-02-05 11:14:17,10,-89,14.64718574,121.06347733,110,6.067999839782715,WIFI
00:13:33:fd:b7:fb,PLDTHOMEDSLLUCERO,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:14:17,11,-84,14.64718574,121.06347733,110,6.067999839782715,WIFI
94:46:96:1e:f1:2c,PLDTHOMEDSL2Y2Y0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:14:20,11,-63,14.64720989,121.06359406,109,7.585000038146973,WIFI
2a:17:23:00:04:77,EVOHOTSPOT 8,[ESS],2018-02-05 11:14:20,6,-51,14.64720989,121.06359406,109,7.585000038146973,WIFI
1a:17:23:00:04:77,EVOHOTSPOT 7,[ESS],2018-02-05 11:14:20,6,-52,14.64720989,121.06359406,109,7.585000038146973,WIFI
0a:17:23:00:04:77,EVOHOTSPOT 6,[ESS],2018-02-05 11:14:20,6,-55,14.64720989,121.06359406,109,7.585000038146973,WIFI
e0:8e:3c:1a:e6:07,bayanDSLWIFI_E607,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:14:20,10,-78,14.64720989,121.06359406,109,7.585000038146973,WIFI
2a:17:23:00:04:77,EVOHOTSPOT 8,[ESS],2018-02-05 11:14:23,6,-42,14.64726847,121.06371595,110,9.101999282836914,WIFI
1a:17:23:00:04:77,EVOHOTSPOT 7,[ESS],2018-02-05 11:14:23,6,-44,14.64726847,121.06371595,110,9.101999282836914,WIFI
0a:17:23:00:04:77,EVOHOTSPOT 6,[ESS],2018-02-05 11:14:23,6,-41,14.64726847,121.06371595,110,9.101999282836914,WIFI
0a:17:23:00:04:8f,EVOHOTSPOT 2,[ESS],2018-02-05 11:14:23,1,-53,14.64726847,121.06371595,110,9.101999282836914,WIFI
e0:8e:3c:1a:e6:07,bayanDSLWIFI_E607,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:14:23,10,-69,14.64726847,121.06371595,110,9.101999282836914,WIFI
5c:6a:80:25:f4:99,PLDTMyDSLBiz5G47880,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:14:23,56,-66,14.64726847,121.06371595,110,9.101999282836914,WIFI
00:13:33:fe:e0:9a,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:14:23,11,-84,14.64726847,121.06371595,110,9.101999282836914,WIFI
94:46:96:1e:f1:2c,PLDTHOMEDSL2Y2Y0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:14:28,11,-48,14.64735333,121.06380801,109,7.585000038146973,WIFI
08:17:23:00:04:8f,EVOHOTSPOT 1,[ESS],2018-02-05 11:14:28,1,-36,14.64735333,121.06380801,109,7.585000038146973,WIFI
1a:17:23:00:04:8f,EVOHOTSPOT 3,[ESS],2018-02-05 11:14:28,1,-37,14.64735333,121.06380801,109,7.585000038146973,WIFI
2a:17:23:00:04:8f,EVOHOTSPOT 4,[ESS],2018-02-05 11:14:28,1,-37,14.64735333,121.06380801,109,7.585000038146973,WIFI
0a:17:23:00:04:8f,EVOHOTSPOT 2,[ESS],2018-02-05 11:14:28,1,-36,14.64735333,121.06380801,109,7.585000038146973,WIFI
88:d2:74:86:ac:73,bayanDSLWIFI_AC73,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-02-05 11:14:28,6,-80,14.64735333,121.06380801,109,7.585000038146973,WIFI
0a:17:23:00:04:3f,EVOHOTSPOT 10,[ESS],2018-02-05 11:14:28,6,-68,14.64735333,121.06380801,109,7.585000038146973,WIFI
5a:8b:f3:70:7b:33,PLDTMyDSLBiz3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:14:28,11,-75,14.64735333,121.06380801,109,7.585000038146973,WIFI
5a:8b:f3:70:7b:30,PLDTMyDSLBiz3MobileWiFi-62EA,[WPA-PSK-TKIP][WPS][ESS],2018-02-05 11:14:28,11,-73,14.64735333,121.06380801,109,7.585000038146973,WIFI
ee:1d:7f:97:9e:97,,[WPA2-PSK-CCMP][WPS][ESS],2018-02-05 11:14:28,13,-74,14.64735333,121.06380801,109,7.585000038146973,WIFI
1a:17:23:00:04:39,EVOHOTSPOT 15,[ESS],2018-02-05 11:14:28,11,-74,14.64735333,121.06380801,109,7.585000038146973,WIFI
2a:17:23:00:04:3f,EVOHOTSPOT 12,[ESS],2018-02-05 11:14:28,6,-74,14.64735333,121.06380801,109,7.585000038146973,WIFI
0a:17:23:00:01:4d,EVOHOTSPOT 34,[ESS],2018-02-05 11:14:28,1,-79,14.64735333,121.06380801,109,7.585000038146973,WIFI
1a:17:23:00:01:3d,EVOHOTSPOT 23,[ESS],2018-02-05 11:14:28,11,-82,14.64735333,121.06380801,109,7.585000038146973,WIFI
e0:8e:3c:1a:e6:07,bayanDSLWIFI_E607,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:14:32,10,-55,14.64742223,121.06392858,111,4.550999641418457,WIFI
9c:6f:52:35:01:16,bayanDSLWIFI_0116,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-02-05 11:14:32,10,-75,14.64742223,121.06392858,111,4.550999641418457,WIFI
2a:17:23:00:01:4d,EVOHOTSPOT 36,[ESS],2018-02-05 11:14:32,1,-81,14.64742223,121.06392858,111,4.550999641418457,WIFI
90:61:0c:16:a8:02,PLDTMyDSL,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2018-02-05 11:14:34,11,-64,14.64743639,121.06398897,111,6.067999839782715,WIFI
e0:8e:3c:1a:d7:1f,Francisco,[WPA2-PSK-CCMP+TKIP][ESS],2018-02-05 11:14:34,1,-65,14.64743639,121.06398897,111,6.067999839782715,WIFI
32:14:4a:e2:0f:43,MMDA_MESH160,[IBSS],2018-02-05 11:14:34,60,-87,14.64743639,121.06398897,111,6.067999839782715,WIFI
32:14:4a:e2:0f:46,MMDA_MESH60,[IBSS],2018-02-05 11:14:34,5580,-87,14.64743639,121.06398897,111,6.067999839782715,WIFI
