2018-04-24 22:01:46|2018-04-24 14:01:46.338601|14.646983|121.060812
2018-04-24 22:01:47|2018-04-24 14:01:47.334464|14.646988|121.060812
2018-04-24 22:01:48|2018-04-24 14:01:48.309847|14.646997|121.060810
2018-04-24 22:01:48|2018-04-24 14:01:48.760964|14.647000|121.060810
2018-04-24 22:01:50|2018-04-24 14:01:50.311789|14.647005|121.060810
2018-04-24 22:01:51|2018-04-24 14:01:51.314468|14.647012|121.060815
2018-04-24 22:01:52|2018-04-24 14:01:52.299830|14.647013|121.060817
2018-04-24 22:01:53|2018-04-24 14:01:53.305418|14.647018|121.060820
2018-04-24 22:01:54|2018-04-24 14:01:54.406065|14.647027|121.060827
2018-04-24 22:01:54|2018-04-24 14:01:54.645545|14.647032|121.060827
2018-04-24 22:01:56|2018-04-24 14:01:56.285183|14.647040|121.060832
2018-04-24 22:01:57|2018-04-24 14:01:57.309256|14.647047|121.060833
2018-04-24 22:01:58|2018-04-24 14:01:58.278104|14.647048|121.060833
2018-04-24 22:01:59|2018-04-24 14:01:59.429609|14.647052|121.060835
2018-04-24 22:02:00|2018-04-24 14:02:00.289670|14.647058|121.060838
2018-04-24 22:02:01|2018-04-24 14:02:01.387823|14.647060|121.060837
2018-04-24 22:02:02|2018-04-24 14:02:02.329334|14.647062|121.060835
2018-04-24 22:02:03|2018-04-24 14:02:03.293638|14.647060|121.060837
2018-04-24 22:02:04|2018-04-24 14:02:04.461019|14.647062|121.060837
2018-04-24 22:02:05|2018-04-24 14:02:05.312267|14.647062|121.060837
2018-04-24 22:02:06|2018-04-24 14:02:06.295706|14.647062|121.060835
2018-04-24 22:02:07|2018-04-24 14:02:07.327659|14.647062|121.060835
2018-04-24 22:02:08|2018-04-24 14:02:08.289201|14.647062|121.060835
2018-04-24 22:02:09|2018-04-24 14:02:09.423069|14.647062|121.060835
2018-04-24 22:02:10|2018-04-24 14:02:10.292946|14.647062|121.060835
2018-04-24 22:02:11|2018-04-24 14:02:11.297716|14.647062|121.060835
2018-04-24 22:02:12|2018-04-24 14:02:12.284945|14.647062|121.060835
2018-04-24 22:02:13|2018-04-24 14:02:13.309401|14.647062|121.060835
2018-04-24 22:02:14|2018-04-24 14:02:14.433345|14.647062|121.060835
2018-04-24 22:02:15|2018-04-24 14:02:15.286822|14.647060|121.060833
2018-04-24 22:02:16|2018-04-24 14:02:16.295171|14.647060|121.060833
2018-04-24 22:02:17|2018-04-24 14:02:17.301225|14.647062|121.060833
2018-04-24 22:02:18|2018-04-24 14:02:18.296489|14.647062|121.060832
2018-04-24 22:02:19|2018-04-24 14:02:19.446370|14.647062|121.060832
2018-04-24 22:02:20|2018-04-24 14:02:20.293576|14.647063|121.060830
2018-04-24 22:02:21|2018-04-24 14:02:21.301890|14.647063|121.060830
2018-04-24 22:02:22|2018-04-24 14:02:22.311575|14.647062|121.060830
2018-04-24 22:02:23|2018-04-24 14:02:23.310867|14.647062|121.060830
2018-04-24 22:02:24|2018-04-24 14:02:24.437326|14.647060|121.060830
2018-04-24 22:02:25|2018-04-24 14:02:25.322123|14.647058|121.060830
2018-04-24 22:02:26|2018-04-24 14:02:26.308216|14.647058|121.060828
2018-04-24 22:02:27|2018-04-24 14:02:27.301148|14.647057|121.060828
2018-04-24 22:02:28|2018-04-24 14:02:28.292471|14.647055|121.060827
2018-04-24 22:02:29|2018-04-24 14:02:29.428856|14.647053|121.060827
2018-04-24 22:02:30|2018-04-24 14:02:30.306781|14.647053|121.060825
2018-04-24 22:02:31|2018-04-24 14:02:31.317880|14.647052|121.060825
2018-04-24 22:02:32|2018-04-24 14:02:32.310303|14.647052|121.060823
2018-04-24 22:02:33|2018-04-24 14:02:33.590950|14.647050|121.060822
2018-04-24 22:02:34|2018-04-24 14:02:34.432358|14.647050|121.060822
2018-04-24 22:02:35|2018-04-24 14:02:35.322679|14.647050|121.060820
2018-04-24 22:02:36|2018-04-24 14:02:36.341810|14.647050|121.060818
2018-04-24 22:02:37|2018-04-24 14:02:37.313136|14.647048|121.060818
2018-04-24 22:02:38|2018-04-24 14:02:38.310594|14.647048|121.060817
2018-04-24 22:02:39|2018-04-24 14:02:39.452321|14.647047|121.060815
2018-04-24 22:02:40|2018-04-24 14:02:40.330766|14.647047|121.060813
2018-04-24 22:02:41|2018-04-24 14:02:41.306960|14.647047|121.060812
2018-04-24 22:02:42|2018-04-24 14:02:42.313675|14.647047|121.060810
2018-04-24 22:02:43|2018-04-24 14:02:43.321155|14.647047|121.060808
2018-04-24 22:02:44|2018-04-24 14:02:44.456338|14.647047|121.060808
2018-04-24 22:02:45|2018-04-24 14:02:45.320574|14.647047|121.060807
2018-04-24 22:02:46|2018-04-24 14:02:46.311950|14.647047|121.060805
2018-04-24 22:02:47|2018-04-24 14:02:47.317768|14.647045|121.060802
2018-04-24 22:02:48|2018-04-24 14:02:48.333127|14.647045|121.060800
2018-04-24 22:02:49|2018-04-24 14:02:49.482027|14.647045|121.060798
2018-04-24 22:02:50|2018-04-24 14:02:50.309094|14.647043|121.060797
2018-04-24 22:02:51|2018-04-24 14:02:51.318686|14.647043|121.060795
2018-04-24 22:02:52|2018-04-24 14:02:52.310209|14.647042|121.060793
2018-04-24 22:02:53|2018-04-24 14:02:53.330019|14.647042|121.060793
2018-04-24 22:02:54|2018-04-24 14:02:54.446921|14.647042|121.060792
2018-04-24 22:02:55|2018-04-24 14:02:55.335599|14.647040|121.060792
2018-04-24 22:02:56|2018-04-24 14:02:56.321231|14.647040|121.060790
2018-04-24 22:02:57|2018-04-24 14:02:57.326087|14.647040|121.060788
2018-04-24 22:02:58|2018-04-24 14:02:58.317800|14.647038|121.060787
2018-04-24 22:02:59|2018-04-24 14:02:59.467063|14.647038|121.060785
2018-04-24 22:03:00|2018-04-24 14:03:00.315289|14.647038|121.060785
2018-04-24 22:03:01|2018-04-24 14:03:01.337110|14.647040|121.060785
2018-04-24 22:03:02|2018-04-24 14:03:02.327445|14.647040|121.060785
2018-04-24 22:03:03|2018-04-24 14:03:03.317902|14.647040|121.060783
2018-04-24 22:03:04|2018-04-24 14:03:04.452884|14.647040|121.060783
2018-04-24 22:03:05|2018-04-24 14:03:05.316686|14.647040|121.060783
2018-04-24 22:03:06|2018-04-24 14:03:06.323945|14.647040|121.060782
2018-04-24 22:03:07|2018-04-24 14:03:07.330061|14.647042|121.060782
2018-04-24 22:03:08|2018-04-24 14:03:08.320344|14.647042|121.060782
2018-04-24 22:03:09|2018-04-24 14:03:09.456430|14.647043|121.060780
2018-04-24 22:03:10|2018-04-24 14:03:10.318773|14.647043|121.060780
2018-04-24 22:03:11|2018-04-24 14:03:11.326229|14.647043|121.060780
2018-04-24 22:03:12|2018-04-24 14:03:12.316917|14.647043|121.060780
2018-04-24 22:03:13|2018-04-24 14:03:13.343565|14.647043|121.060778
2018-04-24 22:03:14|2018-04-24 14:03:14.461896|14.647042|121.060780
2018-04-24 22:03:15|2018-04-24 14:03:15.333624|14.647042|121.060780
2018-04-24 22:03:16|2018-04-24 14:03:16.337694|14.647042|121.060780
2018-04-24 22:03:17|2018-04-24 14:03:17.335610|14.647042|121.060778
2018-04-24 22:03:18|2018-04-24 14:03:18.325904|14.647042|121.060778
2018-04-24 22:03:19|2018-04-24 14:03:19.462782|14.647042|121.060777
2018-04-24 22:03:20|2018-04-24 14:03:20.324484|14.647043|121.060777
2018-04-24 22:03:21|2018-04-24 14:03:21.316169|14.647043|121.060775
2018-04-24 22:03:22|2018-04-24 14:03:22.323999|14.647043|121.060775
2018-04-24 22:03:23|2018-04-24 14:03:23.329872|14.647043|121.060775
2018-04-24 22:03:24|2018-04-24 14:03:24.465041|14.647043|121.060777
2018-04-24 22:03:25|2018-04-24 14:03:25.343880|14.647042|121.060777
2018-04-24 22:03:26|2018-04-24 14:03:26.352984|14.647042|121.060780
2018-04-24 22:03:27|2018-04-24 14:03:27.324616|14.647040|121.060780
2018-04-24 22:03:28|2018-04-24 14:03:28.331151|14.647038|121.060782
2018-04-24 22:03:29|2018-04-24 14:03:29.486800|14.647033|121.060783
2018-04-24 22:03:30|2018-04-24 14:03:30.328161|14.647025|121.060782
2018-04-24 22:03:31|2018-04-24 14:03:31.337000|14.647017|121.060780
2018-04-24 22:03:32|2018-04-24 14:03:32.331808|14.647012|121.060780
2018-04-24 22:03:33|2018-04-24 14:03:33.319910|14.647008|121.060783
2018-04-24 22:03:34|2018-04-24 14:03:34.456226|14.647005|121.060783
2018-04-24 22:03:35|2018-04-24 14:03:35.333209|14.647002|121.060783
2018-04-24 22:03:36|2018-04-24 14:03:36.340673|14.646995|121.060787
2018-04-24 22:03:37|2018-04-24 14:03:37.349734|14.646987|121.060790
2018-04-24 22:03:38|2018-04-24 14:03:38.328187|14.646983|121.060787
2018-04-24 22:03:39|2018-04-24 14:03:39.456446|14.646975|121.060788
2018-04-24 22:03:40|2018-04-24 14:03:40.338617|14.646978|121.060783
2018-04-24 22:03:41|2018-04-24 14:03:41.328397|14.646968|121.060782
2018-04-24 22:03:42|2018-04-24 14:03:42.346762|14.646963|121.060787
2018-04-24 22:03:43|2018-04-24 14:03:43.339192|14.646952|121.060793
2018-04-24 22:03:44|2018-04-24 14:03:44.456715|14.646945|121.060793
2018-04-24 22:03:45|2018-04-24 14:03:45.336980|14.646932|121.060793
2018-04-24 22:03:46|2018-04-24 14:03:46.342833|14.646927|121.060792
2018-04-24 22:03:47|2018-04-24 14:03:47.352323|14.646923|121.060787
2018-04-24 22:03:48|2018-04-24 14:03:48.340167|14.646917|121.060782
2018-04-24 22:03:49|2018-04-24 14:03:49.492284|14.646913|121.060778
2018-04-24 22:03:50|2018-04-24 14:03:50.339526|14.646912|121.060773
2018-04-24 22:03:51|2018-04-24 14:03:51.346534|14.646913|121.060770
2018-04-24 22:03:52|2018-04-24 14:03:52.329188|14.646895|121.060773
2018-04-24 22:03:53|2018-04-24 14:03:53.329311|14.646892|121.060777
2018-04-24 22:03:54|2018-04-24 14:03:54.506969|14.646878|121.060785
2018-04-24 22:03:55|2018-04-24 14:03:55.326756|14.646872|121.060790
2018-04-24 22:03:56|2018-04-24 14:03:56.333387|14.646860|121.060790
2018-04-24 22:03:57|2018-04-24 14:03:57.370901|14.646850|121.060788
2018-04-24 22:03:58|2018-04-24 14:03:58.333436|14.646842|121.060792
2018-04-24 22:03:59|2018-04-24 14:03:59.466158|14.646837|121.060790
2018-04-24 22:04:00|2018-04-24 14:04:00.330814|14.646833|121.060783
2018-04-24 22:04:01|2018-04-24 14:04:01.337873|14.646820|121.060790
2018-04-24 22:04:02|2018-04-24 14:04:02.342454|14.646810|121.060788
2018-04-24 22:04:03|2018-04-24 14:04:03.334834|14.646798|121.060795
2018-04-24 22:04:04|2018-04-24 14:04:04.480138|14.646795|121.060795
2018-04-24 22:04:05|2018-04-24 14:04:05.332096|14.646778|121.060787
2018-04-24 22:04:06|2018-04-24 14:04:06.339511|14.646770|121.060783
2018-04-24 22:04:07|2018-04-24 14:04:07.331189|14.646755|121.060777
2018-04-24 22:04:08|2018-04-24 14:04:08.351202|14.646750|121.060775
2018-04-24 22:04:09|2018-04-24 14:04:09.490468|14.646740|121.060765
2018-04-24 22:04:10|2018-04-24 14:04:10.337678|14.646725|121.060763
2018-04-24 22:04:11|2018-04-24 14:04:11.341698|14.646715|121.060770
2018-04-24 22:04:12|2018-04-24 14:04:12.347968|14.646703|121.060773
2018-04-24 22:04:13|2018-04-24 14:04:13.338119|14.646693|121.060782
2018-04-24 22:04:14|2018-04-24 14:04:14.472537|14.646685|121.060790
2018-04-24 22:04:15|2018-04-24 14:04:15.352995|14.646685|121.060800
2018-04-24 22:04:16|2018-04-24 14:04:16.352366|14.646678|121.060802
2018-04-24 22:04:17|2018-04-24 14:04:17.333921|14.646673|121.060802
2018-04-24 22:04:18|2018-04-24 14:04:18.339683|14.646663|121.060807
2018-04-24 22:04:19|2018-04-24 14:04:19.497647|14.646657|121.060813
2018-04-24 22:04:20|2018-04-24 14:04:20.337201|14.646648|121.060820
2018-04-24 22:04:21|2018-04-24 14:04:21.360738|14.646653|121.060828
2018-04-24 22:04:22|2018-04-24 14:04:22.627434|14.646633|121.060832
2018-04-24 22:04:23|2018-04-24 14:04:23.630112|14.646622|121.060838
2018-04-24 22:04:24|2018-04-24 14:04:24.765755|14.646607|121.060845
2018-04-24 22:04:25|2018-04-24 14:04:25.612157|14.646598|121.060848
2018-04-24 22:04:26|2018-04-24 14:04:26.602136|14.646593|121.060852
2018-04-24 22:04:27|2018-04-24 14:04:27.609510|14.646585|121.060853
2018-04-24 22:04:28|2018-04-24 14:04:28.584742|14.646573|121.060853
2018-04-24 22:04:29|2018-04-24 14:04:29.831487|14.646553|121.060852
2018-04-24 22:04:30|2018-04-24 14:04:30.661039|14.646540|121.060848
2018-04-24 22:04:31|2018-04-24 14:04:31.743499|14.646532|121.060845
2018-04-24 22:04:32|2018-04-24 14:04:32.617039|14.646520|121.060842
2018-04-24 22:04:33|2018-04-24 14:04:33.652051|14.646508|121.060842
2018-04-24 22:04:34|2018-04-24 14:04:34.768138|14.646497|121.060840
2018-04-24 22:04:35|2018-04-24 14:04:35.616263|14.646473|121.060832
2018-04-24 22:04:36|2018-04-24 14:04:36.590235|14.646463|121.060830
2018-04-24 22:04:37|2018-04-24 14:04:37.597436|14.646448|121.060828
2018-04-24 22:04:38|2018-04-24 14:04:38.572059|14.646435|121.060828
2018-04-24 22:04:39|2018-04-24 14:04:39.792588|14.646422|121.060825
2018-04-24 22:04:40|2018-04-24 14:04:40.617323|14.646408|121.060823
2018-04-24 22:04:41|2018-04-24 14:04:41.576845|14.646397|121.060820
2018-04-24 22:04:42|2018-04-24 14:04:42.662425|14.646387|121.060822
2018-04-24 22:04:43|2018-04-24 14:04:43.623224|14.646375|121.060820
2018-04-24 22:04:44|2018-04-24 14:04:44.788623|14.646367|121.060817
2018-04-24 22:04:45|2018-04-24 14:04:45.635461|14.646355|121.060825
2018-04-24 22:04:46|2018-04-24 14:04:46.597039|14.646345|121.060830
2018-04-24 22:04:47|2018-04-24 14:04:47.605356|14.646335|121.060827
2018-04-24 22:04:48|2018-04-24 14:04:48.580268|14.646327|121.060825
2018-04-24 22:04:49|2018-04-24 14:04:49.791457|14.646318|121.060825
2018-04-24 22:04:50|2018-04-24 14:04:50.654372|14.646308|121.060823
2018-04-24 22:04:51|2018-04-24 14:04:51.629402|14.646295|121.060822
2018-04-24 22:04:52|2018-04-24 14:04:52.669421|14.646285|121.060820
2018-04-24 22:04:53|2018-04-24 14:04:53.610654|14.646275|121.060818
2018-04-24 22:04:54|2018-04-24 14:04:54.831483|14.646265|121.060812
2018-04-24 22:04:55|2018-04-24 14:04:55.624271|14.646253|121.060812
2018-04-24 22:04:56|2018-04-24 14:04:56.617869|14.646242|121.060812
2018-04-24 22:04:57|2018-04-24 14:04:57.634189|14.646235|121.060812
2018-04-24 22:04:58|2018-04-24 14:04:58.596038|14.646228|121.060815
2018-04-24 22:04:59|2018-04-24 14:04:59.779661|14.646217|121.060815
2018-04-24 22:05:00|2018-04-24 14:05:00.594561|14.646203|121.060817
2018-04-24 22:05:01|2018-04-24 14:05:01.618314|14.646195|121.060817
2018-04-24 22:05:02|2018-04-24 14:05:02.625142|14.646187|121.060817
2018-04-24 22:05:03|2018-04-24 14:05:03.647982|14.646177|121.060815
2018-04-24 22:05:04|2018-04-24 14:05:04.808542|14.646163|121.060815
2018-04-24 22:05:05|2018-04-24 14:05:05.586512|14.646153|121.060815
2018-04-24 22:05:06|2018-04-24 14:05:06.589183|14.646147|121.060815
2018-04-24 22:05:07|2018-04-24 14:05:07.600892|14.646132|121.060812
2018-04-24 22:05:08|2018-04-24 14:05:08.569848|14.646115|121.060808
2018-04-24 22:05:09|2018-04-24 14:05:09.769594|14.646105|121.060807
2018-04-24 22:05:10|2018-04-24 14:05:10.575432|14.646098|121.060807
2018-04-24 22:05:11|2018-04-24 14:05:11.641799|14.646085|121.060803
2018-04-24 22:05:12|2018-04-24 14:05:12.640419|14.646073|121.060803
2018-04-24 22:05:13|2018-04-24 14:05:13.587834|14.646060|121.060803
2018-04-24 22:05:14|2018-04-24 14:05:14.802206|14.646050|121.060805
2018-04-24 22:05:15|2018-04-24 14:05:15.657611|14.646040|121.060808
2018-04-24 22:05:16|2018-04-24 14:05:16.624111|14.646032|121.060810
2018-04-24 22:05:17|2018-04-24 14:05:17.599201|14.646020|121.060808
2018-04-24 22:05:18|2018-04-24 14:05:18.623932|14.646005|121.060808
2018-04-24 22:05:19|2018-04-24 14:05:19.762246|14.645997|121.060810
2018-04-24 22:05:20|2018-04-24 14:05:20.597508|14.645992|121.060812
2018-04-24 22:05:21|2018-04-24 14:05:21.578462|14.645983|121.060813
2018-04-24 22:05:22|2018-04-24 14:05:22.618159|14.645977|121.060818
2018-04-24 22:05:23|2018-04-24 14:05:23.577424|14.645968|121.060817
2018-04-24 22:05:24|2018-04-24 14:05:24.807566|14.645960|121.060817
2018-04-24 22:05:25|2018-04-24 14:05:25.611620|14.645953|121.060820
2018-04-24 22:05:26|2018-04-24 14:05:26.613721|14.645957|121.060825
2018-04-24 22:05:27|2018-04-24 14:05:27.591138|14.645948|121.060827
2018-04-24 22:05:28|2018-04-24 14:05:28.625702|14.645942|121.060828
2018-04-24 22:05:29|2018-04-24 14:05:29.777317|14.645920|121.060828
2018-04-24 22:05:30|2018-04-24 14:05:30.628066|14.645907|121.060828
2018-04-24 22:05:31|2018-04-24 14:05:31.634134|14.645893|121.060830
2018-04-24 22:05:32|2018-04-24 14:05:32.660294|14.645875|121.060827
2018-04-24 22:05:33|2018-04-24 14:05:33.644230|14.645858|121.060822
2018-04-24 22:05:34|2018-04-24 14:05:34.746416|14.645845|121.060820
2018-04-24 22:05:35|2018-04-24 14:05:35.625621|14.645825|121.060818
2018-04-24 22:05:36|2018-04-24 14:05:36.687415|14.645815|121.060818
2018-04-24 22:05:37|2018-04-24 14:05:37.623912|14.645800|121.060815
2018-04-24 22:05:38|2018-04-24 14:05:38.646953|14.645787|121.060817
2018-04-24 22:05:39|2018-04-24 14:05:39.768705|14.645768|121.060817
2018-04-24 22:05:40|2018-04-24 14:05:40.612928|14.645753|121.060817
2018-04-24 22:05:41|2018-04-24 14:05:41.620126|14.645737|121.060815
2018-04-24 22:05:42|2018-04-24 14:05:42.609488|14.645718|121.060812
2018-04-24 22:05:43|2018-04-24 14:05:43.601688|14.645707|121.060807
2018-04-24 22:05:44|2018-04-24 14:05:44.799551|14.645697|121.060812
2018-04-24 22:05:45|2018-04-24 14:05:45.600439|14.645690|121.060813
2018-04-24 22:05:46|2018-04-24 14:05:46.676547|14.645688|121.060815
2018-04-24 22:05:47|2018-04-24 14:05:47.632735|14.645692|121.060817
2018-04-24 22:05:48|2018-04-24 14:05:48.604195|14.645690|121.060817
2018-04-24 22:05:49|2018-04-24 14:05:49.790690|14.645692|121.060817
2018-04-24 22:05:50|2018-04-24 14:05:50.603123|14.645695|121.060822
2018-04-24 22:05:51|2018-04-24 14:05:51.596541|14.645687|121.060820
2018-04-24 22:05:52|2018-04-24 14:05:52.609536|14.645682|121.060823
2018-04-24 22:05:53|2018-04-24 14:05:53.654652|14.645673|121.060822
2018-04-24 22:05:54|2018-04-24 14:05:54.835840|14.645665|121.060815
2018-04-24 22:05:55|2018-04-24 14:05:55.636175|14.645653|121.060808
2018-04-24 22:05:56|2018-04-24 14:05:56.642687|14.645650|121.060808
2018-04-24 22:05:57|2018-04-24 14:05:57.680793|14.645647|121.060805
2018-04-24 22:05:58|2018-04-24 14:05:58.624577|14.645647|121.060873
2018-04-24 22:05:59|2018-04-24 14:05:59.839791|14.645637|121.060885
