SSID,Net ID,TriLat,TriLong,Encryption,Type,Trans ID,First Time,Last Time,Last Updt
MobileWiFi-b50f,24:DB:AC:B0:B5:0F,14.68654442,121.08709717,wpa2,infra,20130506-00000,"2013-05-07, 12:00:00 AM","2013-05-06, 05:00:00 PM","2013-05-06, 03:00:00 PM"
PSSST,0C:37:DC:9E:09:37,14.67647076,121.08228302,wep,infra,20130416-00000,"2013-04-16, 11:00:00 PM","2013-04-17, 05:00:00 AM","2013-04-17, 03:00:00 AM"
Mayette WIFI,0C:37:DC:5C:EB:C3,14.67747307,121.08267212,wpa2,infra,20130507-00000,"2013-05-08, 12:00:00 AM","2013-05-07, 02:00:00 PM","2013-05-07, 12:00:00 PM"
Nancy,0C:37:DC:28:41:C3,14.67771244,121.08397675,wpa2,infra,20130507-00000,"2013-05-08, 12:00:00 AM","2013-05-07, 02:00:00 PM","2013-05-07, 12:00:00 PM"
Mitsubishi Wireless TV 496,08:D8:33:C7:6A:08,14.67690945,121.08242798,unknown,infra,20160505-00000,"2016-03-23, 06:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
commonwealthtspi,28:10:7B:CD:D5:00,14.68125153,121.084198,wpa2,infra,20130424-00000,"2013-04-25, 01:00:00 AM","2013-04-25, 07:00:00 AM","2013-04-25, 05:00:00 AM"
glassplanet,28:10:7B:CD:D6:3A,14.67429638,121.08097076,wpa2,infra,20130416-00000,"2013-04-16, 09:00:00 PM","2013-04-17, 05:00:00 AM","2013-04-17, 03:00:00 AM"
instyle,1C:7E:E5:D4:91:9E,14.6793642,121.08359528,wpa2,infra,20130416-00000,"2013-04-16, 11:00:00 PM","2013-05-07, 02:00:00 PM","2013-05-07, 12:00:00 PM"
password error3,0C:37:DC:4C:A1:6E,14.67842388,121.08363342,wpa2,infra,20130416-00000,"2013-04-16, 09:00:00 PM","2013-05-07, 02:00:00 PM","2013-05-07, 12:00:00 PM"
tsunami,2C:5D:93:59:07:68,14.67658424,121.08229065,unknown,infra,20160505-00000,"2016-03-21, 05:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
jared,24:DB:AC:1B:56:48,14.68252563,121.0853653,wep,infra,20130129-00000,"2013-01-30, 05:00:00 PM","2013-04-25, 07:00:00 AM","2013-04-25, 05:00:00 AM"
Annex2,24:A4:3C:78:C6:4C,14.68756008,121.08691406,unknown,infra,20160505-00000,"2016-03-21, 05:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
B593_8D17E,20:08:ED:E8:D1:7E,14.6764431,121.08226776,wpa2,infra,20140917-00000,"2014-09-17, 05:00:00 AM","2014-09-17, 06:00:00 PM","2015-07-26, 08:00:00 AM"
JSJR,20:54:76:2D:9B:D1,14.67783546,121.08374786,wpa2,infra,20130507-00000,"2013-05-08, 12:00:00 AM","2013-05-07, 02:00:00 PM","2013-05-07, 12:00:00 PM"
zuzuaregui,28:9A:FA:33:BC:17,14.67690945,121.08242798,wpa2,infra,20160505-00000,"2016-03-23, 06:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
TP-LINK_M5_B05B29,14:CF:92:B0:5B:29,14.67449379,121.08164215,wpa2,infra,20131001-00000,"2001-01-01, 04:00:00 PM","2013-10-02, 06:00:00 AM","2013-10-02, 04:00:00 AM"
edwin cabrera,24:DB:AC:2E:11:1A,14.67858982,121.08383942,wpa2,infra,20140917-00000,"2014-09-17, 05:00:00 AM","2014-09-17, 06:00:00 PM","2015-07-26, 08:00:00 AM"
PLDTMyDSLsavemore,34:4B:50:48:EA:5A,14.67239189,121.07925415,wpa2,infra,20130416-00000,"2013-04-16, 11:00:00 PM","2013-04-17, 05:00:00 AM","2013-04-17, 03:00:00 AM"
awn_cafe,34:A8:4E:1E:15:A4,14.68106174,121.08457184,wpa2,infra,20140917-00000,"2014-09-17, 05:00:00 AM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
XPERIA U_3743,20:54:76:23:8C:AB,14.68829727,121.08713531,wpa2,infra,20160505-00000,"2016-03-21, 05:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
Jheng's Hotspot,30:76:6F:D7:C2:71,14.67775536,121.08270264,wpa2,infra,20150126-00000,"2015-01-27, 06:00:00 AM","2015-01-26, 03:00:00 PM","2015-07-26, 08:00:00 AM"
MMDA_MESH2,32:14:4A:F1:F4:0F,14.67787361,121.08294678,none,ad-hoc,20160505-00000,"2016-03-21, 05:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
Comp Lab 3,20:AA:4B:67:05:81,14.678545,121.08346558,wpa2,infra,20130416-00000,"2013-04-16, 09:00:00 PM","2013-04-25, 05:00:00 AM","2016-07-19, 02:00:00 AM"
BRAVO MEDIA-guest,20:AA:4B:D3:58:77,14.67236233,121.07936096,none,infra,20130416-00000,"2013-04-16, 09:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
awn_voip,34:A8:4E:1E:48:E2,14.6814642,121.08490753,wpa2,infra,20130424-00000,"2013-04-23, 09:00:00 PM","2015-01-26, 03:00:00 PM","2015-07-26, 08:00:00 AM"
awn_inside,34:A8:4E:1E:5A:F0,14.68114471,121.08460999,wpa2,infra,20130424-00000,"2013-04-23, 09:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
awn_voip,34:A8:4E:1E:5A:F2,14.68133831,121.08473206,wpa2,infra,20130424-00000,"2013-04-23, 09:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
awn_guest,34:A8:4E:1E:5A:F3,14.68101883,121.08463287,wpa2,infra,20130424-00000,"2013-04-23, 09:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
awn_cafe,34:A8:4E:1E:5A:F4,14.68112373,121.08459473,wpa2,infra,20140917-00000,"2014-09-17, 05:00:00 AM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
generika,1C:BD:B9:B2:09:12,14.6861887,121.08706665,wpa2,infra,20130416-00000,"2013-04-16, 09:00:00 PM","2013-05-07, 02:00:00 PM","2013-05-07, 12:00:00 PM"
awn_inside,34:A8:4E:D2:4F:40,14.68187046,121.08483124,wpa2,infra,20130424-00000,"2013-04-23, 09:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
PLDTHOMEFIBR_352af8,34:BF:90:35:2A:F8,14.67603302,121.08166504,wpa2,infra,20150126-00000,"2015-01-27, 06:00:00 AM","2015-01-26, 03:00:00 PM","2015-07-26, 08:00:00 AM"
PETRON,4C:09:B4:A3:39:71,14.67781544,121.08298492,wpa,infra,20130507-00000,"2013-05-08, 12:00:00 AM","2015-01-26, 03:00:00 PM","2015-07-26, 08:00:00 AM"
None,B4:5D:50:46:BB:90,14.68774033,121.07926941,unknown,infra,20170609-00000,"2001-01-01, 04:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
@AyalaMalls_GoWiFi,B4:5D:50:46:BB:B1,14.68680573,121.07802582,unknown,infra,20170609-00000,"2001-01-01, 04:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
None,B4:5D:50:46:BD:47,14.68774033,121.07926941,unknown,infra,20170609-00000,"2001-01-01, 04:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
None,B4:5D:50:46:BE:30,14.68774033,121.07926941,unknown,infra,20170609-00000,"2001-01-01, 04:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
None,B4:5D:50:46:BE:33,14.68774033,121.07926941,unknown,infra,20170609-00000,"2001-01-01, 04:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
None,B4:5D:50:46:C4:26,14.69148064,121.08424377,unknown,infra,20170609-00000,"2001-01-01, 04:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
@GoWiFi_Auto,B4:5D:50:46:C4:36,14.69272709,121.08589935,unknown,infra,20170609-00000,"2001-01-01, 04:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
None,B4:5D:50:46:C4:37,14.69272709,121.08589935,unknown,infra,20170609-00000,"2001-01-01, 04:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
YTFanfest,B4:5D:50:38:57:E6,14.68680573,121.07802582,wpa2,infra,20170609-00000,"2001-01-01, 04:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
None,B4:5D:50:38:57:F2,14.68774033,121.07926941,unknown,infra,20170609-00000,"2001-01-01, 04:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
None,B4:5D:50:46:BB:95,14.68774033,121.07926941,unknown,infra,20170609-00000,"2001-01-01, 04:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
None,B4:5D:50:46:BB:96,14.68774033,121.07926941,unknown,infra,20170609-00000,"2001-01-01, 04:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
None,B4:5D:50:46:BB:B2,14.68680573,121.07802582,unknown,infra,20170609-00000,"2001-01-01, 04:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
@AyalaMalls_GoWiFi,B4:5D:50:46:BD:42,14.68680573,121.07802582,unknown,infra,20170609-00000,"2001-01-01, 04:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
@GoWiFi_Auto,B4:5D:50:46:BD:45,14.68680573,121.07802582,unknown,infra,20170609-00000,"2001-01-01, 04:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
@GoWiFi_Auto,B4:5D:50:46:BE:34,14.68774033,121.07926941,unknown,infra,20170609-00000,"2001-01-01, 04:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
GKImktg01,B4:75:0E:19:F5:3E,14.67154789,121.07842255,wpa2,infra,20160505-00000,"2016-03-25, 04:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
bayanDSL,2C:26:C5:16:FE:18,14.68670845,121.08651733,wpa,infra,20130506-00000,"2013-05-07, 12:00:00 AM","2013-05-06, 05:00:00 PM","2013-05-06, 03:00:00 PM"
LDC_SAP_Lenovo-PC,2C:33:7A:0D:02:A7,14.67460823,121.08097839,wpa2,infra,20160505-00000,"2016-03-21, 05:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
CDRKing_5A73,24:05:0F:19:5A:73,14.67950535,121.08372498,wpa2,infra,20160505-00000,"2016-03-21, 05:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
4th floor-guest,C0:C1:C0:E9:A2:08,14.68168163,121.08467865,none,infra,20130416-00000,"2013-04-16, 11:00:00 PM","2013-04-17, 05:00:00 AM","2013-04-17, 03:00:00 AM"
None,C0:C1:C0:A1:33:33,14.67257595,121.07952881,wpa2,infra,20140917-00000,"2014-09-17, 05:00:00 AM","2015-01-26, 03:00:00 PM","2015-07-26, 08:00:00 AM"
PARESCOM,28:10:7B:CD:DD:20,14.67615891,121.08207703,wpa2,infra,20130416-00000,"2013-04-16, 09:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
ubnt,44:D9:E7:6A:51:81,14.67199516,121.0788269,unknown,infra,20160505-00000,"2016-03-21, 05:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
@AyalaMalls_GoWiFi,B4:5D:50:38:57:F1,14.68774033,121.07926941,unknown,infra,20170609-00000,"2001-01-01, 04:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
None,B4:5D:50:38:57:F3,14.68774033,121.07926941,unknown,infra,20170609-00000,"2001-01-01, 04:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
@GoWiFi_Auto,B4:5D:50:38:57:F4,14.68774033,121.07926941,unknown,infra,20170609-00000,"2001-01-01, 04:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
None,B4:5D:50:38:6D:60,14.69272709,121.08589935,unknown,infra,20170609-00000,"2001-01-01, 04:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
PROGRAMMERS,44:AD:D9:70:DA:B2,14.67616272,121.07408905,wpa2,infra,20130810-00000,"2001-01-01, 04:00:00 PM","2013-08-10, 10:00:00 AM","2013-08-10, 08:00:00 AM"
SLMC WiFi,44:AD:D9:70:E0:50,14.67676163,121.07465363,none,infra,20130810-00000,"2001-01-01, 04:00:00 PM","2013-08-10, 10:00:00 AM","2013-08-10, 08:00:00 AM"
awn_guest,34:A8:4E:80:A6:A3,14.68111134,121.0846405,unknown,infra,20140917-00000,"2014-09-17, 05:00:00 AM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
awn_inside,34:A8:4E:1E:48:E0,14.68140221,121.08486938,wpa2,infra,20130424-00000,"2013-04-23, 09:00:00 PM","2015-01-26, 03:00:00 PM","2015-07-26, 08:00:00 AM"
awn_guest,34:A8:4E:1E:48:E3,14.68120861,121.08478546,wpa2,infra,20130424-00000,"2013-04-23, 09:00:00 PM","2015-01-26, 03:00:00 PM","2015-07-26, 08:00:00 AM"
Smart Bro_86EACD,C8:7B:5B:86:EA:CD,14.67247295,121.0793457,wpa2,infra,20130416-00000,"2013-04-16, 11:00:00 PM","2013-04-17, 05:00:00 AM","2013-04-17, 03:00:00 AM"
A1-713,46:91:DB:00:EB:41,14.69033241,121.0719986,wpa2,infra,20150726-00000,"2015-07-26, 07:00:00 AM","2015-08-12, 03:00:00 PM","2015-08-12, 03:00:00 PM"
wi-tribe_USERS,C4:71:FE:DC:E4:E2,14.68219566,121.08509827,wpa2,infra,20130416-00000,"2013-04-16, 09:00:00 PM","2013-04-17, 05:00:00 AM","2013-04-17, 03:00:00 AM"
B21y-ZmxvcmRlbGl6YWpkZWx1bmE,C0:BD:D1:52:92:88,14.67665005,121.07078552,wpa2,infra,20160227-00000,"2001-01-01, 04:00:00 PM","2016-02-27, 03:00:00 PM","2016-02-27, 03:00:00 PM"
ECSCI Internet portal,5A:6D:8F:83:C9:46,14.67218781,121.07917023,wpa2,infra,20130416-00000,"2013-04-16, 09:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
PLDTMyDSL,B0:B2:DC:AB:B5:04,14.67220497,121.07978821,wpa2,infra,20130507-00000,"2013-05-07, 10:00:00 PM","2013-05-07, 02:00:00 PM","2013-05-07, 12:00:00 PM"
Doritos Locos Tacos,38:AA:3C:8A:62:A8,14.67247772,121.07044983,wpa2,infra,20140813-00000,"2014-08-13, 03:00:00 PM","2014-10-08, 11:00:00 PM","2015-07-26, 08:00:00 AM"
awn_inside,5C:50:15:E6:3E:60,14.68114376,121.0844574,wpa2,infra,20160505-00000,"2016-03-25, 04:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
Cisco40510,C8:D7:19:E6:AA:29,14.67236423,121.07912445,wpa2,infra,20150126-00000,"2015-01-27, 06:00:00 AM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
rsci,2C:5D:93:19:07:68,14.67649269,121.08221436,unknown,infra,20160505-00000,"2016-03-21, 05:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
PLDTMyDSL,CC:5D:4E:F2:40:B8,14.67861748,121.08323669,wpa2,infra,20150126-00000,"2015-01-27, 06:00:00 AM","2015-01-26, 03:00:00 PM","2015-07-26, 08:00:00 AM"
TP-LINK_4CE35E,C0:4A:00:4C:E3:5E,14.6769371,121.0825882,wpa2,infra,20140917-00000,"2014-09-17, 05:00:00 AM","2014-09-17, 06:00:00 PM","2015-07-26, 08:00:00 AM"
None,C4:6E:1F:92:60:2A,14.6740427,121.08053589,wpa2,infra,20160505-00000,"2016-03-21, 05:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
None,C4:6E:1F:92:6C:AE,14.67442036,121.08085632,wpa2,infra,20160505-00000,"2016-03-21, 05:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
wi-tribe-exec,C4:71:FE:DC:E4:E1,14.68069744,121.08488464,wep,infra,20130416-00000,"2013-04-16, 09:00:00 PM","2014-09-17, 06:00:00 PM","2015-07-26, 08:00:00 AM"
MEDELSKI,F0:84:C9:D0:29:CA,14.68794346,121.08712769,wpa2,infra,20160505-00000,"2016-03-21, 05:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
InternalWS,54:3D:37:9D:0E:99,14.67447758,121.08080292,wpa2,infra,20150106-00000,"2015-01-06, 10:00:00 PM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
bayanDSLWiFi_30A0,70:9F:2D:A1:30:A0,14.67125607,121.07814789,wpa2,infra,20160505-00000,"2016-03-25, 04:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
Records-guest,48:F8:B3:23:77:C6,14.68374729,121.07738495,none,infra,20140212-00000,"2014-02-12, 11:00:00 PM","2014-02-14, 10:00:00 AM","2017-03-06, 02:00:00 AM"
Director's Office,48:F8:B3:23:A3:85,14.69053936,121.07917023,wpa2,infra,20140213-00000,"2014-02-13, 09:00:00 PM","2014-02-14, 10:00:00 AM","2015-07-26, 08:00:00 AM"
AndroidAP,60:21:C0:5E:6B:ED,14.67746162,121.08333588,wpa2,infra,20130507-00000,"2013-05-08, 12:00:00 AM","2013-05-07, 02:00:00 PM","2013-05-07, 12:00:00 PM"
bayanDSL,4C:09:B4:A6:D5:0B,14.68661308,121.08674622,wpa,infra,20130506-00000,"2013-05-07, 12:00:00 AM","2013-05-06, 05:00:00 PM","2013-05-06, 03:00:00 PM"
AXA PHIL,6E:94:F8:C1:B3:24,14.67950535,121.08372498,wpa2,infra,20160505-00000,"2016-03-21, 05:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
Alexander A. Ramos?s iPhone,6A:E9:F1:90:35:6B,14.68630505,121.08621216,wpa2,infra,20150126-00000,"2015-01-27, 06:00:00 AM","2015-01-26, 03:00:00 PM","2015-07-26, 08:00:00 AM"
LPGMA DSL,4C:09:B4:A6:F9:FF,14.67278671,121.08019257,wpa,infra,20140917-00000,"2014-09-17, 05:00:00 AM","2014-09-17, 06:00:00 PM","2015-07-26, 08:00:00 AM"
Element21,58:6D:8F:7E:BC:EF,14.67154694,121.07855225,wpa2,infra,20160505-00000,"2016-03-21, 05:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
VANGUARD,54:A0:50:E4:28:B0,14.67554855,121.08157349,wpa2,infra,20160505-00000,"2016-03-22, 01:00:00 AM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
kagawad mangune,70:9F:2D:A0:24:14,14.68605232,121.08660889,wpa2,infra,20160505-00000,"2016-03-21, 05:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
Stefanini,5C:F2:86:2E:5C:F0,14.68680573,121.07802582,wpa2,infra,20170609-00000,"2001-01-01, 04:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
MobileWiFi-3726,70:72:3C:DF:37:26,14.6779356,121.08302307,wpa,infra,20130507-00000,"2013-05-08, 12:00:00 AM","2013-05-07, 02:00:00 PM","2013-05-07, 12:00:00 PM"
Records,48:F8:B3:23:77:C5,14.68184376,121.07688904,wpa2,infra,20140212-00000,"2014-02-12, 11:00:00 PM","2014-02-14, 10:00:00 AM","2017-05-07, 01:00:00 PM"
Leotec,78:44:76:1F:6E:A0,14.67551041,121.08196259,wpa,infra,20130416-00000,"2013-04-16, 09:00:00 PM","2013-04-25, 07:00:00 AM","2013-04-25, 05:00:00 AM"
mdc_pis,88:DC:96:17:83:F2,14.67840958,121.08324432,wpa2,infra,20160505-00000,"2016-03-21, 05:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
VIZCARRA,64:70:02:F8:19:E6,14.67278671,121.08019257,wpa2,infra,20140917-00000,"2014-09-17, 05:00:00 AM","2014-09-17, 06:00:00 PM","2015-07-26, 08:00:00 AM"
POPEFRANCIS,88:CE:FA:F7:7A:4E,14.6718998,121.07811737,wpa2,infra,20150126-00000,"2015-01-27, 06:00:00 AM","2015-01-26, 03:00:00 PM","2015-07-26, 08:00:00 AM"
PLDTMyDSLRockStar,50:67:F0:89:01:61,14.69032764,121.08701324,wep,infra,20150126-00000,"2015-01-27, 06:00:00 AM","2015-01-26, 03:00:00 PM","2015-07-26, 08:00:00 AM"
ESTEVEN ABUDA,94:A7:B7:3D:03:0D,14.67985153,121.08388519,wpa2,infra,20160505-00000,"2016-03-21, 05:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
HUAWEI-E5220-a05e,50:9F:27:44:A0:5E,14.68131065,121.08453369,wpa2,infra,20160505-00000,"2016-03-21, 05:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
paloadkaperamo,70:F9:27:5F:1C:85,14.67949295,121.08404541,wpa2,infra,20130416-00000,"2013-04-16, 09:00:00 PM","2013-04-17, 05:00:00 AM","2013-04-17, 03:00:00 AM"
Cisco02098,58:6D:8F:3D:25:44,14.67268372,121.0796051,wpa2,infra,20130416-00000,"2013-04-16, 09:00:00 PM","2013-05-07, 02:00:00 PM","2013-05-07, 12:00:00 PM"
cathcv17,3C:DF:BD:C3:C7:64,14.67542934,121.0786438,wpa2,infra,20141005-00000,"2001-01-01, 03:00:00 PM","2014-11-07, 04:00:00 PM","2014-11-07, 02:00:00 PM"
awn_cafe,58:BF:EA:FA:B7:DB,14.68198109,121.08483124,wpa2,infra,20160505-00000,"2016-03-21, 05:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
awn_voip,58:BF:EA:FA:B7:DD,14.68139172,121.08456421,wpa2,infra,20160505-00000,"2016-03-21, 05:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
PLDTMyDSLBiz,92:EF:68:B4:69:20,14.67862511,121.08334351,wpa2,infra,20160505-00000,"2016-03-21, 05:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
LAK-K BUILDERS CO.,5C:D9:98:E0:E0:66,14.67239189,121.07925415,wpa2,infra,20130416-00000,"2013-04-16, 11:00:00 PM","2013-04-17, 05:00:00 AM","2013-04-17, 03:00:00 AM"
FloorCenter Libis,5C:D9:98:E0:EC:90,14.68154907,121.08454895,wpa2,infra,20130416-00000,"2013-04-16, 11:00:00 PM","2013-04-25, 05:00:00 AM","2015-07-26, 08:00:00 AM"
HAME_A19_1f93,9C:41:7C:71:F9:38,14.67623997,121.07757568,wpa,infra,20150731-00000,"2015-08-01, 03:00:00 AM","2015-08-01, 05:00:00 AM","2015-08-01, 05:00:00 AM"
PLDTMyDSL-it,FC:8B:97:EB:60:7C,14.67273426,121.0794754,wpa2,infra,20140917-00000,"2014-09-17, 05:00:00 AM","2015-01-26, 03:00:00 PM","2015-07-26, 08:00:00 AM"
Francis Pira HUAWEI,50:9F:27:7C:E8:03,14.68851185,121.06987762,wpa2,infra,20141005-00000,"2001-01-01, 03:00:00 PM","2015-07-28, 06:00:00 AM","2015-07-28, 06:00:00 AM"
awn_cafe,5C:50:15:E6:3E:64,14.68113041,121.08444977,wpa2,infra,20160505-00000,"2016-03-21, 05:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
Peak,84:25:DB:00:5C:64,14.67281437,121.08019257,wpa2,infra,20141112-00000,"2001-01-01, 04:00:00 PM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
HUAWEI-E5330-9162,58:7F:66:36:91:62,14.68756485,121.08691406,wpa2,infra,20160505-00000,"2016-03-22, 01:00:00 AM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
PLDTMyDSLNOWIFI,FC:F5:28:3D:7C:08,14.68522072,121.08644867,wpa2,infra,20130416-00000,"2013-04-16, 09:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
None,84:18:3A:4F:F2:8C,14.69023418,121.08258057,wpa2,infra,20170304-00000,"2001-01-01, 04:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
Family Lounge,84:18:3A:8F:F2:89,14.69272709,121.08589935,wpa,infra,20170304-00000,"2001-01-01, 04:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
None,84:18:3A:8F:F2:8C,14.69023418,121.08258057,wpa,infra,20170304-00000,"2001-01-01, 04:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
MetroLink H106,64:66:B3:79:DB:8A,14.68205738,121.07479858,wpa2,infra,20140508-00000,"2014-05-05, 06:00:00 PM","2014-06-11, 12:00:00 PM","2015-07-26, 08:00:00 AM"
YTFanfest,84:D4:7E:22:5F:92,14.68680573,121.07802582,wpa2,infra,20170609-00000,"2001-01-01, 04:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
Vanguard,60:A4:4C:47:B3:EC,14.67278671,121.08019257,wpa2,infra,20140917-00000,"2014-09-17, 05:00:00 AM","2014-09-17, 06:00:00 PM","2015-07-26, 08:00:00 AM"
B39i-cXVlZW4gYWxtYQ,88:32:9B:A2:51:7B,14.68887234,121.08283997,unknown,infra,20171002-00000,"2001-01-01, 04:00:00 PM","2017-10-03, 06:00:00 AM","2017-10-03, 06:00:00 AM"
CASHLINE,88:53:D4:E7:B4:86,14.67222786,121.07905579,wpa,infra,20130416-00000,"2013-04-16, 11:00:00 PM","2013-04-17, 05:00:00 AM","2013-04-17, 03:00:00 AM"
PLDTMyDSLBizUEMC,5A:8B:F3:F6:41:98,14.67250729,121.07935333,wpa2,infra,20160505-00000,"2016-03-21, 05:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
HP-Print-09-Deskjet 3540 series,5C:B9:01:52:CB:09,14.67154694,121.07855225,unknown,infra,20160505-00000,"2016-03-21, 05:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
HUAWEI-E5330-759D,90:67:1C:AE:75:9D,14.67690945,121.08236694,wpa2,infra,20160328-00000,"2016-03-23, 02:00:00 AM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
PLDTHOMEDSL-WEE,90:61:0C:17:DD:50,14.67896175,121.08438873,wpa2,infra,20140917-00000,"2014-09-17, 05:00:00 AM","2014-09-17, 06:00:00 PM","2015-07-26, 08:00:00 AM"
awn_voip,58:BF:EA:FA:B7:D2,14.68142414,121.08457947,wpa2,infra,20130218-00000,"2001-01-01, 08:00:00 AM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
awn_cafe,58:BF:EA:FA:B7:D4,14.68160629,121.08466339,wpa2,infra,20160505-00000,"2016-03-21, 05:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
linksys,68:7F:74:AA:31:3E,14.68634796,121.08675385,wpa,infra,20160505-00000,"2016-03-21, 05:00:00 PM","2016-05-05, 06:00:00 PM","2016-05-05, 06:00:00 PM"
